Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	is_outlier	outlier_info
gene-VC_RS19055	288	393	281	263	503	359	370	452	264	host	gene-VC_RS19055	False	
gene-VC_RS11945	1039	1518	1263	2240	2609	2144	2221	2601	1732	host	rpiA	False	
gene-VC_RS06505	210	333	262	178	254	177	167	225	136	host	prpC	False	
gene-VC_RS10100	285	486	395	392	478	438	497	525	288	host	gene-VC_RS10100	False	
gene-VC_RS11890	1347	2021	1649	1496	2190	1533	1454	1764	1152	host	nadB	False	
gene-VC_RS10830	127	191	190	144	299	178	190	262	126	host	gene-VC_RS10830	False	
gene-VC_RS09320	513	761	716	557	753	603	554	599	390	host	gene-VC_RS09320	False	
gene-VC_RS06220	355	483	360	381	484	385	382	453	301	host	gene-VC_RS06220	False	
gene-VC_RS08755	62	48	65	76	85	88	84	101	66	host	gene-VC_RS08755	False	
gene-VC_RS07385	999	1400	905	616	944	632	633	750	528	host	gene-VC_RS07385	False	
gene-VC_RS12350	394	520	469	530	626	552	560	626	424	host	cpdB	False	
gene-VC_RS11985	126	181	147	132	199	145	156	177	102	host	gene-VC_RS11985	False	
gene-VC_RS19135	395	498	461	491	536	437	343	405	218	host	gene-VC_RS19135	False	
gene-VC_RS15845	458	601	510	461	725	495	926	996	747	host	gene-VC_RS15845	False	
gene-VC_RS02305	738	944	830	553	604	448	204	225	147	host	gene-VC_RS02305	False	
gene-VC_RS01330	332	452	392	466	507	402	567	565	405	host	gene-VC_RS01330	False	
gene-VC_RS08230	389	495	501	835	967	815	934	986	681	host	gene-VC_RS08230	False	
gene-VC_RS14225	179	244	225	306	305	310	430	460	317	host	hmpA	False	
gene-VC_RS13685	350	484	388	894	1130	917	1571	2063	1281	host	gene-VC_RS13685	False	
gene-VC_RS03035	146	206	210	184	252	179	200	1795	147	host	sfsA	False	
gene-VC_RS02955	831	1285	1084	810	1194	876	955	1038	678	host	gene-VC_RS02955	False	
gene-VC_RS10205	332	547	476	321	484	341	399	529	342	host	fliQ	False	
gene-VC_RS05300	453	662	564	870	1036	839	1276	1330	912	host	gene-VC_RS05300	False	
gene-VC_RS03045	649	1060	859	715	1001	760	914	1043	694	host	hrpB	False	
gene-VC_RS13330	855	1278	1150	1038	1425	1130	1106	1307	830	host	gene-VC_RS13330	False	
gene-VC_RS02800	947	1167	1001	1420	1080	929	590	303	255	host	gene-VC_RS02800	False	
gene-VC_RS11350	1081	1414	1337	846	1271	868	284	409	332	host	gene-VC_RS11350	False	
gene-VC_RS14205	180	277	267	306	369	306	881	1015	732	host	gene-VC_RS14205	False	
gene-VC_RS10210	1186	1783	1578	1145	1748	1263	1426	1592	957	host	fliP	False	
gene-VC_RS05295	1317	1725	1621	1126	1648	1402	780	835	572	host	gene-VC_RS05295	False	
gene-VC_RS07405	729	960	861	797	1121	784	946	1108	690	host	nagK	False	
gene-VC_RS05605	699	932	759	485	774	518	259	286	165	host	clpS	False	
gene-VC_RS07410	340	467	498	471	634	529	580	673	442	host	gene-VC_RS07410	False	
gene-VC_RS13605	294	329	415	350	443	362	508	569	329	host	gltS	False	
gene-VC_RS08280	1535	2394	1880	1885	2724	1879	2334	2835	1723	host	gene-VC_RS08280	False	
gene-VC_RS07260	756	972	881	710	900	656	608	783	512	host	gene-VC_RS07260	False	
gene-VC_RS17145	117	169	153	175	267	171	316	337	246	host	gene-VC_RS17145	False	
gene-VC_RS05015	629	843	801	1019	1044	890	1600	1762	1235	host	rsxA	False	
gene-VC_RS00625	644	908	764	1055	1210	890	762	969	612	host	gene-VC_RS00625	False	
gene-VC_RS09970	1089	1665	1435	1316	1728	1306	1316	1498	959	host	flhA	False	
gene-VC_RS16640	190	310	305	241	330	205	289	293	201	host	uhpB	False	
gene-VC_RS11995	1694	2882	2263	1712	2225	1548	1154	1252	772	host	leuB	False	
gene-VC_RS16080	716	954	825	814	1079	873	874	935	615	host	gene-VC_RS16080	False	
gene-VC_RS16560	272	381	335	434	569	454	505	558	330	host	dcuC	False	
gene-VC_RS10890	1270	1857	1657	1350	1764	1385	1409	1696	1099	host	ispC	False	
gene-VC_RS08890	1201	1785	1487	1692	2100	1632	2327	2584	1793	host	gene-VC_RS08890_gene_cydB	False	
gene-VC_RS04985	736	1072	976	768	924	779	752	731	603	host	nth	False	
gene-VC_RS12220	59	82	83	72	77	60	93	86	57	host	gene-VC_RS12220	False	
gene-VC_RS14060	234	363	297	155	207	174	208	262	147	host	lhgO	False	
gene-VC_RS01800	410	647	552	677	919	815	964	972	691	host	tusC	False	
gene-VC_RS13505	883	1201	1069	1525	1841	1518	1689	2205	1385	host	vasX	False	
gene-VC_RS18295	191	259	223	287	297	300	319	391	232	host	gene-VC_RS18295	False	
gene-VC_RS07715	398	603	533	530	781	562	718	788	487	host	gene-VC_RS07715	False	
gene-VC_RS12820	619	959	1370	955	1260	965	1238	1521	919	host	epmB	False	
gene-VC_RS03025	291	421	405	417	556	451	648	797	557	host	gluQRS	False	
gene-VC_RS16810	60	118	104	158	140	134	151	203	105	host	gene-VC_RS16810	False	
gene-VC_RS00965	173	242	191	178	282	185	307	346	204	host	gene-VC_RS00965	False	
gene-VC_RS10400	793	1206	1104	1025	1339	978	1116	1190	748	host	gene-VC_RS10400	False	
gene-VC_RS10770	796	1194	997	904	1272	997	1060	1260	736	host	gene-VC_RS10770	False	
gene-VC_RS07335	408	619	380	352	499	328	274	282	170	host	gene-VC_RS07335	False	
gene-VC_RS08970	831	1192	1007	1125	1463	1251	1707	1888	1270	host	gene-VC_RS08970	False	
gene-VPVV882_gp58	1222	1673	1726	24460	27709	23761	63248	72086	43419	phage	gene-VPVV882_gp58	False	
gene-VC_RS09900	517	771	709	851	998	846	978	1083	767	host	gene-VC_RS09900	False	
gene-VC_RS14895	392	411	470	502	558	455	496	592	396	host	gene-VC_RS14895	False	
gene-VC_RS04115	252	362	308	261	323	276	403	416	269	host	tcpH	False	
gene-VC_RS06605	335	564	477	368	451	304	270	323	210	host	gene-VC_RS06605	False	
gene-VC_RS16425	496	766	544	342	458	315	281	331	186	host	gene-VC_RS16425	False	
gene-VC_RS00615	573	800	750	848	821	763	675	772	528	host	gene-VC_RS00615	False	
gene-VC_RS05215	84	138	116	152	194	176	274	262	184	host	gene-VC_RS05215	False	
gene-VC_RS10900	1096	1578	1306	1127	1436	974	1099	1277	852	host	uppS	False	
gene-VC_RS06565	828	1233	1090	852	1246	919	1167	1275	932	host	gene-VC_RS06565	False	
gene-VC_RS07660	78	114	115	93	124	100	180	196	155	host	gene-VC_RS07660	False	
gene-VC_RS17490	127	221	198	79	140	133	191	232	125	host	gene-VC_RS17490	False	
gene-VC_RS16775	426	649	554	495	706	524	496	601	381	host	gene-VC_RS16775	False	
gene-VC_RS05420	631	791	804	841	962	858	1224	1326	956	host	gene-VC_RS05420	False	
gene-VC_RS02520	111	177	137	179	236	187	358	478	422	host	gene-VC_RS02520	False	
gene-VC_RS18530	78	118	132	106	169	114	129	146	92	host	gene-VC_RS18530	False	
gene-VC_RS04675	798	833	771	732	1083	864	690	754	473	host	gene-VC_RS04675	False	
gene-VC_RS06475	86	168	134	158	190	143	430	499	354	host	gene-VC_RS06475	False	
gene-VC_RS12895	794	1201	1086	952	1291	957	1529	1302	860	host	cytR	False	
gene-VC_RS12595	68	85	79	68	85	54	76	112	63	host	gene-VC_RS12595	False	
gene-VPVV882_gp10	192	276	180	2370	2387	2370	5931	6478	4149	phage	gene-VPVV882_gp10	False	
gene-VC_RS00135	1243	1851	1565	944	1425	971	509	489	340	host	ilvM	False	
gene-VC_RS02315	327	519	406	427	591	459	256	274	179	host	gene-VC_RS02315	False	
gene-VC_RS15505	231	382	273	234	323	260	444	427	300	host	gene-VC_RS15505	False	
gene-VC_RS01900	547	838	753	899	1177	864	1063	2022	752	host	dusA	False	
gene-VC_RS15460	133	123	113	143	162	140	224	260	140	host	gene-VC_RS15460	False	
gene-VC_RS14815	1021	1437	1297	1082	1696	1327	1128	1311	848	host	gene-VC_RS14815	False	
gene-VC_RS13770	101	136	116	139	162	145	248	314	180	host	gene-VC_RS13770	False	
gene-VC_RS17130	487	675	596	707	932	814	1262	1421	893	host	gene-VC_RS17130	False	
gene-VC_RS02720	1555	2312	2118	1609	2161	1694	1547	1724	1189	host	mutS	False	
gene-VC_RS02010	978	1301	1195	1363	1966	1566	995	1055	742	host	gene-VC_RS02010	False	
gene-VC_RS14905	115	152	146	116	156	136	121	212	127	host	gene-VC_RS14905	False	
gene-VC_RS04655	193	263	215	222	327	238	289	1826	208	host	vpsP	False	
gene-VC_RS05310	322	483	425	304	403	321	271	313	203	host	gene-VC_RS05310	False	
gene-VC_RS04525	313	431	428	365	397	288	205	178	138	host	gene-VC_RS04525	False	
gene-VC_RS03950	131	146	122	103	120	124	170	172	119	host	gene-VC_RS03950	False	
gene-VC_RS06270	1799	2154	1611	689	1323	836	614	783	446	host	chbG	False	
gene-VC_RS07635	178	289	223	182	253	210	318	299	215	host	gene-VC_RS07635	False	
gene-VC_RS09855	298	495	418	843	1245	920	878	1098	726	host	gene-VC_RS09855	False	
gene-VC_RS00730	1269	1843	1561	1192	1700	1253	2137	1276	753	host	gene-VC_RS00730	False	
gene-VC_RS05195	210	302	243	301	496	335	498	563	353	host	gene-VC_RS05195	False	
gene-VC_RS15435	192	307	245	179	263	204	297	340	240	host	gene-VC_RS15435	False	
gene-VC_RS08100	74	120	116	84	119	91	101	125	95	host	gene-VC_RS08100	False	
gene-VC_RS10500	1128	1446	1365	1232	1707	1138	614	621	402	host	gene-VC_RS10500	False	
gene-VC_RS16175	37	72	65	79	90	91	69	118	54	host	gene-VC_RS16175	False	
gene-VC_RS00705	1129	1558	1450	1291	1273	1049	458	599	378	host	gene-VC_RS00705	False	
gene-VC_RS06555	74	123	78	113	120	80	112	130	85	host	maiA	False	
gene-VC_RS07755	877	1245	1021	906	1072	883	816	970	648	host	gene-VC_RS07755	False	
gene-VC_RS05710	257	488	383	513	698	455	587	690	481	host	gene-VC_RS05710	False	
gene-VC_RS00005	410	624	511	370	570	424	309	292	194	host	mioC	False	
gene-VC_RS10410	303	410	424	323	398	356	267	297	180	host	wrbA	False	
gene-VC_RS14485	34	47	50	72	85	57	120	106	66	host	gene-VC_RS14485	False	
gene-VC_RS15495	895	1319	1074	833	1053	858	1232	1507	1069	host	gene-VC_RS15495	False	
gene-VC_RS08510	946	1248	1133	638	850	689	750	860	605	host	gene-VC_RS08510	False	
gene-VC_RS06875	637	932	861	1195	1481	1258	1433	1564	1075	host	gene-VC_RS06875	False	
gene-VC_RS12555	264	368	312	307	455	337	249	282	184	host	gene-VC_RS12555	False	
gene-VC_RS12810	55	88	59	46	49	53	39	34	21	host	frdD	False	
gene-VC_RS14125	79	111	112	145	150	118	221	191	162	host	tnaA	False	
gene-VC_RS10865	793	1199	979	734	1102	785	966	841	830	host	fabZ	False	
gene-VC_RS05855	364	479	419	465	592	487	522	657	481	host	gene-VC_RS05855	False	
gene-VC_RS13980	88	180	133	85	109	90	117	165	99	host	rbsC	False	
gene-VC_RS00355	688	1024	878	1113	1402	1152	1288	1451	913	host	asnC	False	
gene-VC_RS15515	595	775	653	805	939	732	856	952	707	host	gene-VC_RS15515	False	
gene-VC_RS14290	2066	2666	2376	2286	3190	2582	2626	3095	2124	host	gene-VC_RS14290	False	
gene-VC_RS05975	474	695	656	514	714	541	875	990	746	host	gene-VC_RS05975	False	
gene-VC_RS09705	465	819	763	636	741	540	614	693	424	host	tmk	False	
gene-VC_RS11905	696	1055	821	1098	1472	1110	1055	1225	835	host	ygfZ	False	
gene-VC_RS13965	388	367	364	915	961	906	779	866	564	host	gene-VC_RS13965	False	
gene-VC_RS06600	310	443	385	237	319	265	147	197	122	host	gene-VC_RS06600	False	
gene-VC_RS01700	1231	1369	1443	1631	1554	1034	697	554	316	host	gene-VC_RS01700	False	
gene-VC_RS09060	1239	1909	1477	1285	1752	1365	2032	2369	1587	host	lpxK	False	
gene-VC_RS11720	624	769	790	689	788	615	788	798	571	host	cpdA	False	
gene-VC_RS06315	242	413	367	566	638	487	861	880	628	host	thiD	False	
gene-VC_RS11390	707	1000	881	889	1410	972	1287	1542	959	host	thrL	False	
gene-VC_RS15255	81	170	146	211	282	194	313	424	215	host	gene-VC_RS15255	False	
gene-VC_RS09995	286	441	370	478	655	531	556	631	437	host	gene-VC_RS09995	False	
gene-VC_RS17310	937	1468	1204	1388	1920	1494	1378	1666	937	host	gene-VC_RS17310	False	
gene-VC_RS04250	512	689	645	693	776	705	976	938	743	host	recN	False	
gene-VC_RS08780	90	94	74	108	136	96	198	202	113	host	gene-VC_RS08780	False	
gene-VC_RS15955	581	769	754	1264	1362	1125	1178	1133	834	host	gene-VC_RS15955	False	
gene-VC_RS01830	678	1094	907	842	1368	894	343	480	264	host	gene-VC_RS01830	False	
gene-VPVV882_gp38	260	322	272	3636	3697	3677	14586	14894	9933	phage	gene-VPVV882_gp38	False	
gene-VC_RS06900	1345	2195	1813	1212	1617	1266	1232	1403	884	host	potC	False	
gene-VC_RS11880	1077	1947	1252	1021	1414	1054	827	979	646	host	gene-VC_RS11880	False	
gene-VC_RS13675	1060	1575	1142	1232	1605	1175	675	797	570	host	gene-VC_RS13675	False	
gene-VC_RS17625	148	185	208	257	251	276	272	281	221	host	gene-VC_RS17625	False	
gene-VC_RS03645	730	1046	909	858	970	765	732	925	951	host	ppx	False	
gene-VC_RS13580	622	1012	869	1237	1395	1121	2027	2269	1507	host	sstT	False	
gene-VC_RS16035	292	462	410	969	1024	977	1835	2014	1346	host	gene-VC_RS16035	False	
gene-VC_RS05905	66	89	96	89	115	92	141	130	97	host	hutC	False	
gene-VPVV882_gp05	1083	1328	1130	31698	30013	28882	54034	62739	40571	phage	gene-VPVV882_gp05	False	
gene-VC_RS12775	1175	1785	1367	1387	1884	1289	1057	1258	749	host	gpsA	False	
gene-VC_RS17390	207	277	252	270	347	232	282	450	256	host	gene-VC_RS17390	False	
gene-VC_RS08750	153	241	194	271	321	311	471	493	339	host	gene-VC_RS08750	False	
gene-VC_RS13735	1138	1115	1040	777	1202	1025	1428	1511	1081	host	gene-VC_RS13735	False	
gene-VC_RS15365	145	189	195	147	244	195	318	403	252	host	gene-VC_RS15365	False	
gene-VC_RS09485	181	301	235	184	233	164	168	201	138	host	menE	False	
gene-VC_RS10835	363	496	451	492	642	489	2146	630	493	host	tilS	False	
gene-VC_RS15310	194	301	257	227	398	316	570	570	415	host	gene-VC_RS15310	False	
gene-VC_RS14230	863	1194	941	777	1221	785	346	423	266	host	gene-VC_RS14230	False	
gene-VC_RS13445	1168	2080	1564	1335	2107	1466	1013	1365	811	host	gene-VC_RS13445	False	
gene-VC_RS02160	200	304	251	187	238	173	216	247	158	host	gene-VC_RS02160	False	
gene-VC_RS05945	1137	1541	1502	880	1345	1006	961	1043	664	host	uvrC	False	
gene-VC_RS15880	648	1042	949	717	1040	788	594	639	431	host	gene-VC_RS15880	False	
gene-VC_RS01280	1113	1604	1438	1667	2187	2037	2029	2297	1483	host	gene-VC_RS01280	False	
gene-VC_RS03420	338	534	455	436	636	515	624	818	432	host	nhaR	False	
gene-VC_RS16430	255	438	348	340	430	278	375	402	273	host	gene-VC_RS16430	False	
gene-VC_RS14210	36	78	55	76	72	84	84	98	71	host	pepT	False	
gene-VC_RS16575	27	56	59	61	64	79	66	81	64	host	gene-VC_RS16575	False	
gene-VC_RS04970	652	1087	817	1386	1897	1450	1545	1786	1186	host	gene-VC_RS04970	False	
gene-VC_RS01705	689	954	717	734	910	595	402	257	172	host	gene-VC_RS01705	False	
gene-VC_RS13960	207	242	258	302	467	316	363	443	243	host	tsiV3	False	
gene-VC_RS17365	513	689	671	861	1186	947	924	1151	755	host	yjeH	False	
gene-VC_RS01860	387	564	521	771	1069	951	957	1864	804	host	gene-VC_RS01860	False	
gene-VC_RS07095	162	243	225	356	358	252	535	552	411	host	gene-VC_RS07095	False	
gene-VC_RS14810	309	498	456	386	533	438	505	615	417	host	gene-VC_RS14810	False	
gene-VC_RS18395	402	572	466	275	337	247	241	212	149	host	gene-VC_RS18395	False	
gene-VPVV882_gp32	429	600	482	2545	3006	2736	5758	6449	3932	phage	gene-VPVV882_gp32	False	
gene-VC_RS17040	164	217	227	321	361	340	643	677	448	host	gene-VC_RS17040	False	
gene-VC_RS15385	114	156	148	152	243	150	286	293	197	host	gene-VC_RS15385	False	
gene-VC_RS07430	517	788	747	760	940	735	803	1002	654	host	gene-VC_RS07430	False	
gene-VC_RS11980	154	238	248	204	246	183	202	261	134	host	gene-VC_RS11980	False	
gene-VC_RS15070	195	278	239	179	322	237	307	368	257	host	gene-VC_RS15070	False	
gene-VC_RS08540	1478	2091	1796	1835	2172	1819	1950	2105	1338	host	gene-VC_RS08540	False	
gene-VC_RS08105	263	435	388	421	563	422	681	868	575	host	gene-VC_RS08105	False	
gene-VC_RS12905	1321	1616	1636	2564	2388	2391	2505	2789	1917	host	rpmE	False	
gene-VC_RS10525	1392	2179	1878	668	1828	1324	374	303	326	host	gene-VC_RS10525	False	
gene-VC_RS16045	124	188	161	165	161	170	139	193	141	host	gene-VC_RS16045	False	
gene-VC_RS08465	226	359	265	256	366	246	202	261	157	host	gene-VC_RS08465	False	
gene-VC_RS16315	63	161	118	77	143	89	116	134	83	host	elbB	False	
gene-VC_RS06775	312	435	384	248	299	238	139	192	141	host	gene-VC_RS06775	False	
gene-VC_RS17950	84	125	90	608	929	584	462	580	333	host	gene-VC_RS17950	False	
gene-VC_RS03385	463	574	557	877	948	822	1625	1723	1205	host	mutH	False	
gene-VPVV882_gp51	235	217	300	1634	1141	1027	4067	3305	2317	phage	gene-VPVV882_gp51	False	
gene-VC_RS14585	345	520	449	545	642	507	532	639	410	host	gene-VC_RS14585	False	
gene-VPVV882_gp06	1780	2378	1967	31730	32328	29484	59336	66164	43347	phage	gene-VPVV882_gp06	False	
gene-VC_RS15290	1008	1254	1083	871	1264	970	961	1089	781	host	gene-VC_RS15290	False	
gene-VC_RS13880	202	285	211	304	360	250	224	305	189	host	tssB	False	
gene-VC_RS04730	973	1739	1604	1611	1957	1683	1711	1921	1372	host	lptE	False	
gene-VC_RS17290	58	116	91	129	196	113	175	199	129	host	phhA	False	
gene-VC_RS11040	620	904	1073	739	1187	879	2612	850	578	host	gene-VC_RS11040	False	
gene-VC_RS00665	350	461	384	370	565	417	283	385	210	host	gene-VC_RS00665	False	
gene-VC_RS17770	94	142	116	185	199	172	247	294	162	host	gene-VC_RS17770	False	
gene-VC_RS03715	1160	1517	1462	1716	1998	1677	1598	1746	1081	host	tgt	False	
gene-VC_RS13950	194	438	306	217	304	219	116	183	96	host	gene-VC_RS13950	False	
gene-VC_RS00230	418	670	561	578	772	620	1745	1074	642	host	gene-VC_RS00230	False	
gene-VC_RS17860	821	1194	1036	1465	1754	1582	2746	3144	2133	host	gene-VC_RS17860	False	
gene-VC_RS00290	838	889	864	849	1020	760	560	580	331	host	gene-VC_RS00290	False	
gene-VC_RS18270	554	711	651	382	607	445	424	490	290	host	gene-VC_RS18270	False	
gene-VC_RS08550	1616	1989	1869	1944	2384	2099	2703	2999	2012	host	gene-VC_RS08550	False	
gene-VC_RS17210	181	268	212	277	357	276	338	416	265	host	gene-VC_RS17210	False	
gene-VC_RS16345	144	189	181	176	189	148	195	176	127	host	moeB	False	
gene-VC_RS10160	296	551	376	774	918	800	1008	1151	767	host	gene-VC_RS10160	False	
gene-VC_RS14520	174	274	217	242	354	280	329	320	208	host	ulaG	False	
gene-VC_RS00105	198	280	256	438	534	484	522	527	343	host	tusA	False	
gene-VC_RS04145	67	58	62	33	46	42	66	90	50	host	tcpD	False	
gene-VC_RS12600	507	735	630	532	713	544	526	541	362	host	gene-VC_RS12600	False	
gene-VC_RS18555	49	46	47	53	79	63	91	104	75	host	gene-VC_RS18555	False	
gene-VC_RS10925	851	1335	1160	1344	1705	1422	1178	1404	890	host	map	False	
gene-VC_RS15600	513	709	682	663	929	762	1102	1332	822	host	gene-VC_RS15600	False	
gene-VC_RS09100	1507	2360	1947	1289	1767	1355	1338	1640	1053	host	mfd	False	
gene-VC_RS17640	160	207	218	211	238	230	239	247	182	host	gene-VC_RS17640	False	
gene-VC_RS03530	618	809	614	358	584	469	402	422	254	host	trpR	False	
gene-VC_RS04590	178	286	217	186	245	192	396	280	181	host	vpsH	False	
gene-VC_RS07675	157	330	243	500	608	478	787	1001	600	host	budA	False	
gene-VC_RS08340	158	197	188	283	271	244	439	448	380	host	gene-VC_RS08340	False	
gene-VC_RS09650	1325	1657	1444	1313	1981	1496	1304	1416	939	host	gene-VC_RS09650	False	
gene-VC_RS16010	285	421	388	423	568	453	841	931	649	host	gene-VC_RS16010	False	
gene-VC_RS13335	191	332	340	424	521	469	538	629	413	host	gene-VC_RS13335	False	
gene-VC_RS14575	74	116	92	60	81	80	47	49	47	host	gene-VC_RS14575	False	
gene-VC_RS16195	109	126	138	139	194	152	148	168	108	host	gene-VC_RS16195	False	
gene-VC_RS11680	90	112	132	139	165	136	154	171	121	host	gene-VC_RS11680	False	
gene-VC_RS12095	1034	1577	1339	1766	2163	1660	1737	2255	1457	host	gene-VC_RS12095	False	
gene-VC_RS08580	228	251	276	250	321	262	408	485	280	host	siaM	False	
gene-VC_RS11315	408	610	471	419	628	436	351	503	285	host	deoC	False	
gene-VC_RS11990	1760	2683	2124	1561	2331	1659	1439	1855	1070	host	leuA	False	
gene-VC_RS11425	387	522	513	341	378	319	159	221	159	host	gene-VC_RS11425	False	
gene-VC_RS18255	878	1157	1018	1290	1533	1221	1582	1801	1294	host	gene-VC_RS18255	False	
gene-VC_RS16320	371	599	461	437	525	490	431	490	356	host	mscL	False	
gene-VC_RS18455	488	769	605	455	558	432	412	466	274	host	gene-VC_RS18455	False	
gene-VPVV882_gp12	203	264	201	2616	3044	2825	7582	8495	5589	phage	gene-VPVV882_gp12	False	
gene-VC_RS12720	48	66	58	77	102	73	1446	78	54	host	gene-VC_RS12720	False	
gene-VC_RS05305	302	414	352	244	309	283	130	187	106	host	gene-VC_RS05305	False	
gene-VC_RS05175	410	589	524	431	559	485	526	788	393	host	apt	False	
gene-VC_RS07815	632	1115	920	1112	1099	1034	962	1264	901	host	gene-VC_RS07815	False	
gene-VC_RS16680	1425	2073	1758	1383	1905	1530	318	416	243	host	gene-VC_RS16680	False	
gene-VC_RS01795	257	365	307	334	421	372	380	403	274	host	tusD	False	
gene-VC_RS09305	66	97	93	110	151	107	133	192	148	host	dctP	False	
gene-VC_RS02240	749	1060	935	660	888	650	799	966	558	host	pdxA	False	
gene-VC_RS15665	156	236	169	115	213	144	241	225	172	host	gene-VC_RS15665	False	
gene-VC_RS13190	944	1421	1279	1488	1761	1416	2705	2138	1293	host	gene-VC_RS13190	False	
gene-VC_RS15215	110	114	139	80	129	111	91	122	85	host	gene-VC_RS15215	False	
gene-VC_RS03325	327	542	434	690	795	621	731	977	538	host	gene-VC_RS03325	False	
gene-VC_RS17605	281	420	388	349	406	345	177	256	136	host	pgl	False	
gene-VC_RS03130	31	47	43	60	76	64	71	93	70	host	gene-VC_RS03130	False	
gene-VC_RS07845	258	363	324	323	578	400	413	487	300	host	gene-VC_RS07845	False	
gene-VC_RS05915	2447	3166	2697	2273	2745	2351	1956	2146	1427	host	gene-VC_RS05915	False	
gene-VC_RS00035	191	276	227	156	233	184	155	178	119	host	gene-VC_RS00035	False	
gene-VC_RS00160	502	924	733	1034	1177	949	671	961	566	host	gene-VC_RS00160	False	
gene-VC_RS03665	397	555	564	437	501	413	344	484	321	host	gene-VC_RS03665_gene_pstB	False	
gene-VC_RS15020	458	577	468	354	496	416	482	483	332	host	gene-VC_RS15020	False	
gene-VC_RS09135	715	882	726	813	911	813	906	1088	701	host	lpoB	False	
gene-VC_RS16140	685	826	777	712	970	767	680	901	565	host	gene-VC_RS16140	False	
gene-VC_RS06395	166	254	250	246	237	227	352	369	250	host	gene-VC_RS06395_gene_alr	False	
gene-VC_RS07020	99	134	131	120	161	128	249	227	135	host	rtxC	False	
