Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA5175	5	18	0	0	1	1	host	cysQ	False	
gene-PA2627	4	11	0	0	0	0	host	gene-PA2627	False	
gene-PA4892	4	1	0	0	0	0	host	ureF	False	
gene-PA0062	3	3	0	0	2	2	host	gene-PA0062	False	
gene-PA3040	1	0	1	1	0	0	host	gene-PA3040	False	
gene-PA1284	10	6	0	1	0	0	host	gene-PA1284	False	
gene-PA2552	2	2	0	0	0	2	host	gene-PA2552	False	
gene-PA2645	5	6	4	3	3	1	host	nuoJ	False	
gene-PA3304.1	1	1	0	0	0	0	host	gene-PA3304.1	False	
gene-PA1531	2	4	0	0	1	2	host	gene-PA1531	False	
gene-PA1215	11	6	0	0	0	0	host	gene-PA1215	False	
gene-PA1504	4	13	0	0	2	0	host	gene-PA1504	False	
gene-PA0278	11	5	0	0	0	0	host	gene-PA0278	False	
gene-PA4916	8	2	0	4	1	3	host	gene-PA4916	False	
gene-PA3735	11	24	1	0	0	0	host	thrC	False	
gene-PA4391	10	9	1	0	1	1	host	gene-PA4391	False	
gene-PA0338	26	17	2	4	2	1	host	gene-PA0338	False	
gene-PA3454	12	10	0	0	1	1	host	gene-PA3454	False	
gene-PA1507	5	5	2	0	0	1	host	gene-PA1507	False	
gene-PA3449	7	5	0	1	0	0	host	gene-PA3449	False	
gene-PA0315	10	11	2	0	0	0	host	gene-PA0315	False	
gene-PA4288	7	1	3	7	5	6	host	gene-PA4288	False	
gene-PA0314	12	6	0	0	1	1	host	gene-PA0314	False	
gene-PA1241	7	5	3	6	4	3	host	gene-PA1241	False	
gene-PA3003	4	13	0	0	1	0	host	gene-PA3003	False	
gene-PA0137	14	3	0	0	0	0	host	gene-PA0137	False	
gene-PA2536	6	8	1	0	1	0	host	gene-PA2536	False	
gene-PA5076	12	28	7	5	9	10	host	gene-PA5076	False	
gene-PA4737	6	12	0	2	2	1	host	gene-PA4737	False	
gene-PA0979	1	3	0	1	2	2	host	gene-PA0979	False	
gene-PA3597	12	6	1	2	2	1	host	gene-PA3597	False	
gene-PA2303	3	1	1	0	1	0	host	ambD	False	
gene-PA4718	3	7	0	1	2	1	host	gene-PA4718	False	
gene-PA1606	4	1	0	0	0	0	host	gene-PA1606	False	
gene-PA1343	4	8	4	4	0	0	host	gene-PA1343	False	
gene-PA1051	11	8	7	2	2	0	host	gene-PA1051	False	
gene-PA0790	4	1	0	0	0	0	host	gene-PA0790	False	
gene-PA1206	0	7	1	2	0	0	host	gene-PA1206	False	
gene-PA3432	3	6	0	0	0	0	host	gene-PA3432	False	
gene-PA3135	3	2	0	0	0	0	host	gene-PA3135	False	
gene-PA0998	3	3	0	1	1	1	host	pqsC	False	
gene-PA1351	6	2	0	1	0	4	host	gene-PA1351	False	
gene-PA2547	3	1	0	0	0	0	host	gene-PA2547	False	
gene-PHIKZ295	0	1	456	434	4630	4510	phage	gene-PHIKZ295	False	
gene-PA4967	28	26	6	4	3	3	host	parE	False	
gene-PA5168	9	1	1	1	2	1	host	gene-PA5168	False	
gene-PA3361	4	3	0	0	0	1	host	lecB	False	
gene-PA0569	6	0	1	0	0	1	host	gene-PA0569	False	
gene-PA4437	15	9	1	0	1	0	host	gene-PA4437	False	
gene-PA0043	15	5	0	0	2	1	host	gene-PA0043	False	
gene-PHIKZ062	0	0	217	190	3769	3783	phage	gene-PHIKZ062	False	
gene-PA2042	9	18	4	4	5	5	host	gene-PA2042	False	
gene-PA2671	3	1	0	0	0	2	host	gene-PA2671	False	
gene-PA0618	10	3	0	0	1	0	host	gene-PA0618	False	
gene-PA3102	1	7	0	0	1	1	host	xcpS	False	
gene-PA1213	4	2	0	0	4	3	host	gene-PA1213	False	
gene-PA0233	14	1	0	1	1	1	host	gene-PA0233	False	
gene-PA2920	19	6	0	0	0	0	host	gene-PA2920	False	
gene-PA4095	6	1	0	0	0	1	host	gene-PA4095	False	
gene-PA0182	9	4	7	3	9	7	host	gene-PA0182	False	
gene-PA2616	11	12	3	3	5	4	host	trxB1	False	
gene-PA2650	3	2	0	0	1	0	host	gene-PA2650	False	
gene-PA5035	18	19	1	1	2	5	host	gltD	False	
gene-PHIKZ_p31	0	0	51	39	634	584	phage	gene-PHIKZ_p31	False	
gene-PA5502	11	13	3	3	0	1	host	gene-PA5502	False	
gene-PA2197	3	3	0	0	0	1	host	gene-PA2197	False	
gene-PA2024	1	0	0	0	0	1	host	gene-PA2024	False	
gene-PA2690	12	7	0	1	1	1	host	gene-PA2690	False	
gene-PA5164	12	12	2	0	0	0	host	rmlC	False	
gene-PA0245	9	2	0	0	0	1	host	aroQ2	False	
gene-PA0459	26	7	1	1	1	2	host	gene-PA0459	False	
gene-PA4306	0	11	1	1	0	0	host	flp	False	
gene-PA4106	6	8	0	0	0	0	host	gene-PA4106	False	
gene-PA1547	4	3	1	0	0	0	host	gene-PA1547	False	
gene-PA3601	3	3	2	2	0	1	host	gene-PA3601	False	
gene-PA1826	4	2	0	0	0	0	host	gene-PA1826	False	
gene-PA0480	10	7	2	1	3	0	host	gene-PA0480	False	
gene-PA1790	2	12	0	0	0	1	host	gene-PA1790	False	
gene-PA0570	3	2	0	0	0	0	host	gene-PA0570	False	
gene-PA0251	12	0	0	0	0	1	host	gene-PA0251	False	
gene-PA2344	2	1	0	2	0	1	host	mtlZ	False	
gene-PA0059	5	0	0	0	1	2	host	osmC	False	
gene-PA0742	5	0	1	0	0	0	host	gene-PA0742	False	
gene-PA1292	9	8	0	0	0	0	host	gene-PA1292	False	
gene-PA3752	2	0	0	0	0	0	host	gene-PA3752	False	
gene-PA4851	10	30	0	0	1	1	host	gene-PA4851	False	
gene-PA4724	4	7	1	0	8	1	host	gene-PA4724	False	
gene-PHIKZ151	0	0	354	337	3617	4066	phage	gene-PHIKZ151	False	
gene-PHIKZ183	0	0	54	55	2549	2572	phage	gene-PHIKZ183	False	
gene-PA2202	4	3	0	1	0	0	host	gene-PA2202	False	
gene-PA2769	2	1	0	0	1	0	host	gene-PA2769	False	
gene-PA2214	8	5	0	0	1	0	host	gene-PA2214	False	
gene-PA1955	7	0	0	2	0	3	host	gene-PA1955	False	
gene-PA3054	15	8	0	0	0	0	host	gene-PA3054	False	
gene-PA1113	9	10	3	5	10	0	host	gene-PA1113	False	
gene-PA2058	7	2	0	0	1	2	host	gene-PA2058	False	
gene-PA2470	9	3	2	0	2	1	host	gtdA	False	
gene-PA5095	17	2	0	0	0	0	host	gene-PA5095	False	
gene-PA2750a	1	5	0	0	1	1	host	gene-PA2750a	False	
gene-PA5448	5	6	2	3	2	1	host	wbpY	False	
gene-PA5075	10	12	0	0	0	0	host	gene-PA5075	False	
gene-PA1352	3	4	0	0	0	5	host	gene-PA1352	False	
gene-PA3100	1	1	1	0	0	0	host	xcpU	False	
gene-PA3106	5	20	1	0	2	2	host	gene-PA3106	False	
gene-PA2109	3	3	0	0	0	0	host	gene-PA2109	False	
gene-PA2448	10	2	0	0	0	1	host	gene-PA2448	False	
gene-PA3163	6	19	1	2	0	0	host	cmk	False	
gene-PHIKZ297	2	0	806	799	7893	8075	phage	gene-PHIKZ297	False	
gene-PA2729	8	3	0	0	0	1	host	gene-PA2729	False	
gene-PA4080	3	7	0	0	5	4	host	gene-PA4080	False	
gene-PA0240	10	11	0	0	0	1	host	gene-PA0240	False	
gene-PA2658	4	6	0	0	0	0	host	gene-PA2658	False	
gene-PA2200	7	7	0	0	1	2	host	gene-PA2200	False	
gene-PA2446	3	1	0	0	0	1	host	gcvH2	False	
gene-PA4622	12	1	3	2	1	2	host	gene-PA4622	False	
gene-PA0046	6	4	0	1	1	0	host	gene-PA0046	False	
gene-PA1992	7	4	0	0	0	0	host	ercS	False	
gene-PA1278	2	13	1	0	2	3	host	cobP	False	
gene-PA3851	4	13	0	1	1	0	host	gene-PA3851	False	
gene-PA4784	4	6	2	1	0	0	host	gene-PA4784	False	
gene-PA4341	4	1	1	0	0	0	host	gene-PA4341	False	
gene-PA1885	3	1	0	0	0	0	host	gene-PA1885	False	
gene-PA1643	9	10	0	0	0	0	host	gene-PA1643	False	
gene-PA1970	0	2	0	0	0	0	host	gene-PA1970	False	
gene-PA5029	17	11	0	0	1	1	host	gene-PA5029	False	
gene-PA0374	10	27	0	0	0	1	host	ftsE	False	
gene-PA3885	2	1	0	0	0	1	host	tpbA	False	
gene-PA2447	2	1	0	0	0	1	host	gene-PA2447	False	
gene-PA4532	8	4	0	0	1	1	host	gene-PA4532	False	
gene-PA3165	11	9	0	0	0	1	host	hisC2	False	
gene-PA1252	6	5	0	0	0	0	host	gene-PA1252	False	
gene-PA4474	10	13	1	0	4	2	host	gene-PA4474	False	
gene-PHIKZ218	0	0	22	16	195	207	phage	gene-PHIKZ218	False	
gene-PA1627	5	9	2	2	0	0	host	gene-PA1627	False	
gene-PA3383	7	5	1	1	0	1	host	gene-PA3383	False	
gene-PA0150	15	18	0	1	0	0	host	gene-PA0150	False	
gene-PA1626	4	5	0	0	0	1	host	gene-PA1626	False	
gene-PA4200	6	1	0	0	1	1	host	gene-PA4200	False	
gene-PA1130	7	3	0	0	0	0	host	rhlC	False	
gene-PA3029	5	6	0	0	0	0	host	moaB2	False	
gene-PA4987	12	6	0	0	1	1	host	gene-PA4987	False	
gene-PA3241	10	7	0	0	2	0	host	gene-PA3241	False	
gene-PA3669	9	6	0	0	0	0	host	gene-PA3669	False	
gene-PA1376	16	10	4	3	6	6	host	aceK	False	
gene-PA0416	8	10	0	0	0	0	host	chpD	False	
gene-PA1957	3	4	0	0	0	1	host	gene-PA1957	False	
gene-PA2701	9	2	0	0	1	0	host	gene-PA2701	False	
gene-PA2617	6	3	3	1	0	0	host	aat	False	
gene-PA4800	7	4	0	0	0	0	host	gene-PA4800	False	
gene-PA0405	10	12	1	0	0	1	host	gene-PA0405	False	
gene-PA1678	7	10	1	0	0	0	host	gene-PA1678	False	
gene-PA1066	0	0	0	1	0	1	host	gene-PA1066	False	
gene-PA3997	11	22	2	2	1	0	host	lipB	False	
gene-PA3760	25	15	0	0	4	5	host	gene-PA3760	False	
gene-PA0274	7	2	0	0	0	0	host	gene-PA0274	False	
gene-PA3057	0	1	0	0	0	0	host	gene-PA3057	False	
gene-PA2423	3	6	0	0	0	0	host	gene-PA2423	False	
gene-PA2656	1	2	0	0	1	0	host	gene-PA2656	False	
gene-PA2167	9	8	0	0	0	0	host	gene-PA2167	False	
gene-PA4334	4	5	0	0	1	2	host	gene-PA4334	False	
gene-PA3215	5	7	0	0	0	0	host	gene-PA3215	False	
gene-PA0802	4	1	0	0	0	3	host	gene-PA0802	False	
gene-PA2153	8	5	1	1	5	0	host	glgB	False	
gene-PA0879	14	5	0	0	0	0	host	gene-PA0879	False	
gene-PA1823	3	16	0	1	0	0	host	gene-PA1823	False	
gene-PA1195	4	1	0	0	0	0	host	gene-PA1195	False	
gene-PA2635	7	3	1	1	0	0	host	gene-PA2635	False	
gene-PA4971	5	11	0	0	0	0	host	aspP	False	
gene-PA0313	15	8	3	3	0	1	host	gene-PA0313	False	
gene-PA2977	8	17	0	0	0	1	host	murB	False	
gene-PA3084	8	18	3	2	7	2	host	gene-PA3084	False	
gene-PA3323	5	4	2	0	1	1	host	gene-PA3323	False	
gene-PA4924	12	6	0	0	0	0	host	gene-PA4924	False	
gene-PA2177	16	1	0	0	4	3	host	gene-PA2177	False	
gene-PA1590	12	24	0	1	2	1	host	braB	False	
gene-PA0478	4	0	0	0	0	1	host	gene-PA0478	False	
gene-PA2359	2	5	0	0	0	0	host	gene-PA2359	False	
gene-PA0987	4	5	0	1	1	0	host	gene-PA0987	False	
gene-PA3280	14	3	0	0	1	1	host	oprO	False	
gene-PA2198	3	0	0	0	0	0	host	gene-PA2198	False	
gene-PA2257	0	2	0	0	0	1	host	pvcD	False	
gene-PHIKZ_p47	0	0	149	142	8598	8127	phage	gene-PHIKZ_p47	False	
gene-PA2520	13	8	0	3	4	2	host	czcA	False	
gene-PA2441	1	0	1	2	1	0	host	gene-PA2441	False	
gene-PA2322	6	9	4	1	6	2	host	gene-PA2322	False	
gene-PA1058	2	4	0	2	0	0	host	gene-PA1058	False	
gene-PA1607	5	15	0	0	0	0	host	gene-PA1607	False	
gene-PA3858	8	5	0	0	0	0	host	gene-PA3858	False	
gene-PA3137	6	3	1	1	0	2	host	gene-PA3137	False	
gene-PA3033	4	3	0	0	1	0	host	gene-PA3033	False	
gene-PA1340	7	5	2	3	1	0	host	gene-PA1340	False	
gene-PA2233	4	4	1	1	0	3	host	pslC	False	
gene-PA2238	4	3	0	0	0	0	host	pslH	False	
gene-PA0092	5	5	0	0	1	1	host	gene-PA0092	False	
gene-PA1994	0	2	0	0	0	0	host	gene-PA1994	False	
gene-PA2945	6	17	0	0	5	5	host	gene-PA2945	False	
gene-PA3136	7	2	0	2	1	3	host	gene-PA3136	False	
gene-PA1616	3	6	0	0	0	0	host	gene-PA1616	False	
gene-PA0862	5	5	0	0	1	0	host	gene-PA0862	False	
gene-PA0209	8	5	0	1	0	0	host	gene-PA0209	False	
gene-PA1856	9	8	2	4	1	1	host	gene-PA1856	False	
gene-PA1316	8	8	1	1	0	0	host	gene-PA1316	False	
gene-PHIKZ_p73	0	0	4000	3921	1907	1922	phage	gene-PHIKZ_p73	False	
gene-PA2996	6	11	2	3	2	2	host	nqrD	False	
gene-PA0173	11	2	4	1	5	4	host	gene-PA0173	False	
gene-PHIKZ147	0	1	265	246	6273	6104	phage	gene-PHIKZ147	False	
gene-PHIKZ_p34	1	0	103	103	316	298	phage	gene-PHIKZ_p34	False	
gene-PA4145a	9	3	0	0	0	3	host	gene-PA4145a	False	
gene-PA5027	9	8	1	0	1	1	host	gene-PA5027	False	
gene-PA4212	9	6	0	0	0	0	host	phzC1	False	
gene-PA3303	15	7	0	0	0	0	host	gene-PA3303	False	
gene-PA1595	6	25	0	1	0	0	host	gene-PA1595	False	
gene-PA2292	0	0	0	1	0	0	host	gene-PA2292	False	
gene-PA1190	4	1	1	1	2	2	host	gene-PA1190	False	
gene-PA2498	1	3	0	0	0	0	host	gene-PA2498	False	
gene-PA3080	5	8	0	1	0	0	host	gene-PA3080	False	
gene-PHIKZ277	0	1	2749	2582	2195	2384	phage	gene-PHIKZ277	False	
gene-PA4866	5	4	0	0	0	0	host	gene-PA4866	False	
gene-PA0076	7	2	0	0	1	1	host	gene-PA0076	False	
gene-PA3986	14	3	0	0	0	0	host	gene-PA3986	False	
gene-PA2834	4	6	1	2	0	0	host	gene-PA2834	False	
gene-PA4073	17	8	0	0	0	1	host	gene-PA4073	False	
gene-PA0288	17	4	1	4	2	7	host	gpuA	False	
gene-PA0422	12	13	2	0	2	1	host	gene-PA0422	False	
gene-PA4543	7	20	0	0	0	1	host	gene-PA4543	False	
gene-PA1768	6	12	7	6	7	5	host	gene-PA1768	False	
gene-PA1711	2	5	0	0	0	0	host	gene-PA1711	False	
gene-PA2312a	5	8	0	0	0	1	host	gene-PA2312a	False	
gene-PA4480	18	29	3	2	0	2	host	mreC	False	
gene-PA0616	5	3	3	6	5	7	host	gene-PA0616	False	
gene-PA0931	15	12	2	0	3	1	host	pirA	False	
gene-PA4214	15	2	0	0	2	3	host	phzE1	False	
gene-PA3363	3	2	0	0	0	0	host	amiR	False	
gene-PHIKZ_p66	0	0	279	260	314	301	phage	gene-PHIKZ_p66	False	
gene-PA5395	8	3	0	1	0	3	host	gene-PA5395	False	
gene-PA2673	1	1	0	0	0	0	host	gene-PA2673	False	
gene-PA1404	3	0	0	0	1	0	host	gene-PA1404	False	
gene-PA1702	3	5	1	0	0	0	host	gene-PA1702	False	
gene-PA4014	9	11	1	1	1	2	host	gene-PA4014	False	
gene-PA1919	4	1	0	0	0	0	host	nrdG	False	
gene-PA4739	4	9	3	2	2	1	host	gene-PA4739	False	
gene-PA1655	1	7	0	0	1	0	host	gene-PA1655	False	
gene-PA4347	7	6	1	0	1	0	host	gene-PA4347	False	
gene-PA1651	3	3	0	0	0	0	host	gene-PA1651	False	
gene-PA4101	8	6	1	1	0	0	host	bfmR	False	
gene-PA1397	0	7	0	0	1	1	host	gene-PA1397	False	
gene-PA1694	7	9	0	1	0	0	host	pscQ	False	
gene-PHIKZ150	1	0	244	247	3259	3311	phage	gene-PHIKZ150	False	
gene-PA3390	0	0	0	0	1	1	host	gene-PA3390	False	
gene-PA1937	4	1	3	2	5	8	host	gene-PA1937	False	
gene-PA4227	5	1	4	3	6	6	host	pchR	False	
gene-PA4548	17	11	1	2	0	0	host	gene-PA4548	False	
gene-PA3721	7	6	2	0	1	0	host	nalC	False	
gene-PA4206	11	7	0	1	1	0	host	mexH	False	
gene-PA5415	11	3	0	1	1	1	host	glyA1	False	
gene-PA2820	5	5	4	4	4	3	host	gene-PA2820	False	
gene-PHIKZ_p59	0	0	2245	2706	2215	2227	phage	gene-PHIKZ_p59	False	
gene-PA1251	9	4	0	1	0	0	host	gene-PA1251	False	
gene-PA0332	7	4	0	0	1	0	host	gene-PA0332	False	
gene-PA2549	9	3	0	0	2	2	host	gene-PA2549	False	
gene-PA4986	21	4	3	3	1	4	host	gene-PA4986	False	
gene-PA4923	7	6	0	0	0	0	host	gene-PA4923	False	
gene-PA1931	0	0	0	0	0	0	host	gene-PA1931	False	
gene-PA5404	4	6	2	6	3	5	host	gene-PA5404	False	
gene-PA0412	9	22	0	1	2	1	host	pilK	False	
gene-PA1253	11	3	1	0	0	2	host	gene-PA1253	False	
gene-PA4319	6	9	1	3	1	0	host	gene-PA4319	False	
gene-PA2099	1	2	0	1	2	0	host	gene-PA2099	False	
gene-PA2780	6	5	1	1	6	6	host	gene-PA2780	False	
gene-PA2333	17	5	0	0	0	1	host	gene-PA2333	False	
gene-PA0490	8	2	0	1	1	1	host	gene-PA0490	False	
gene-PA1993	8	10	0	0	1	1	host	gene-PA1993	False	
gene-PA2877	5	2	0	0	1	0	host	gene-PA2877	False	
gene-PA4396	9	4	3	2	2	7	host	gene-PA4396	False	
gene-PA2278	8	6	0	0	0	1	host	arsB	False	
gene-PA3886	6	5	0	0	0	0	host	gene-PA3886	False	
gene-PA0184	9	4	1	0	0	0	host	gene-PA0184	False	
gene-PA0997	1	4	1	1	0	0	host	pqsB	False	
gene-PA0217	8	9	1	0	1	1	host	gene-PA0217	False	
gene-PA1191	7	7	0	0	1	1	host	gene-PA1191	False	
gene-PA0052	1	3	0	0	0	1	host	gene-PA0052	False	
gene-PA0359	5	13	1	1	1	1	host	gene-PA0359	False	
gene-PA2804	3	1	0	0	0	0	host	gene-PA2804	False	
gene-PA0466	2	1	0	0	0	0	host	gene-PA0466	False	
gene-PHIKZ045	0	0	5806	5991	7084	6974	phage	gene-PHIKZ045	False	
gene-PA2203	6	2	0	0	2	1	host	gene-PA2203	False	
gene-PA5449	19	12	1	0	2	4	host	wbpX	False	
gene-PA2792	7	1	0	1	0	0	host	gene-PA2792	False	
gene-PA0113	18	3	0	0	2	2	host	gene-PA0113	False	
gene-PA4135	2	3	1	1	2	5	host	gene-PA4135	False	
gene-PA2268	2	2	0	0	0	1	host	gene-PA2268	False	
gene-PA5523	14	18	0	0	1	2	host	gene-PA5523	False	
gene-PA0679	1	1	1	1	0	1	host	gene-PA0679	False	
gene-PA2689	2	1	0	0	0	0	host	gene-PA2689	False	
gene-PA3751	13	10	0	0	0	0	host	purT	False	
gene-PA3777	8	15	0	1	0	1	host	xseA	False	
gene-PA1975	13	6	1	1	1	0	host	gene-PA1975	False	
gene-PHIKZ_p82	0	0	174	153	56	53	phage	gene-PHIKZ_p82	False	
gene-PA2909	3	2	0	0	1	0	host	gene-PA2909	False	
gene-PA1884	3	0	0	3	3	0	host	gene-PA1884	False	
gene-PA2584	8	7	2	3	3	3	host	pgsA	False	
gene-PA0078	22	5	0	0	2	1	host	gene-PA0078	False	
gene-PA3775	1	5	0	0	0	0	host	gene-PA3775	False	
gene-PA4564	7	6	0	1	0	1	host	gene-PA4564	False	
gene-PA2663	4	1	2	0	5	1	host	ppyR	False	
gene-PA5246	2	2	1	0	0	0	host	gene-PA5246	False	
gene-PA4593	2	4	0	0	0	0	host	gene-PA4593	False	
gene-PA1075	1	9	0	0	0	0	host	gene-PA1075	False	
gene-PA3548	19	8	1	2	1	1	host	algI	False	
gene-PA0211	7	5	0	0	0	0	host	mdcD	False	
gene-PA4447	9	12	5	3	0	2	host	hisC1	False	
gene-PA1751	3	4	0	0	1	0	host	gene-PA1751	False	
gene-PA3519	12	2	0	0	0	2	host	gene-PA3519	False	
gene-PA2133	8	2	0	0	2	5	host	gene-PA2133	False	
gene-PA1837a	1	2	2	2	0	0	host	gene-PA1837a	False	
gene-PA1827	5	0	1	0	1	0	host	gene-PA1827	False	
gene-PA4398	24	14	2	0	2	2	host	gene-PA4398	False	
gene-PA4434	2	9	1	1	0	1	host	gene-PA4434	False	
gene-PA0920	19	26	3	3	9	10	host	gene-PA0920	False	
gene-PA2052	3	3	0	0	0	0	host	cynS	False	
gene-PA3252	5	2	0	0	0	0	host	gene-PA3252	False	
gene-PHIKZ_p53	0	0	246	223	104	113	phage	gene-PHIKZ_p53	False	
gene-PA3091	5	26	0	0	0	0	host	gene-PA3091	False	
gene-PA3797	8	7	0	0	0	0	host	gene-PA3797	False	
gene-PA2207	8	3	1	1	0	1	host	gene-PA2207	False	
gene-PA3324	10	6	0	1	0	0	host	gene-PA3324	False	
gene-PA2944	20	29	0	1	0	1	host	cobN	False	
gene-PA1194	12	10	1	0	2	2	host	gene-PA1194	False	
gene-PA2887	4	1	0	0	1	0	host	atuB	False	
gene-PA2247	7	14	2	1	2	4	host	bkdA1	False	
gene-PA2184	2	1	0	0	0	0	host	gene-PA2184	False	
gene-PA0957	4	3	0	0	0	0	host	gene-PA0957	False	
gene-PA0986	1	0	0	0	0	0	host	gene-PA0986	False	
gene-PA4614	18	24	3	2	8	7	host	mscL	False	
gene-PA4074	5	1	0	0	0	0	host	gene-PA4074	False	
gene-PA0954	4	3	0	1	2	1	host	gene-PA0954	False	
gene-PA2833	1	1	0	0	0	0	host	gene-PA2833	False	
gene-PA0023	11	8	1	0	1	1	host	qor	False	
gene-PA2665	10	6	0	1	0	0	host	gene-PA2665	False	
gene-PA0270	3	3	0	0	0	0	host	gene-PA0270	False	
gene-PA3920	21	11	0	3	0	2	host	gene-PA3920	False	
gene-PA5533	4	9	0	0	0	0	host	gene-PA5533	False	
gene-PA2249	12	7	2	0	0	0	host	bkdB	False	
gene-PA4869	7	3	0	0	4	2	host	gene-PA4869	False	
gene-PA0513	7	0	0	0	0	0	host	gene-PA0513	False	
gene-PA2324	8	1	0	0	1	4	host	gene-PA2324	False	
gene-PA1114	0	5	0	0	0	0	host	gene-PA1114	False	
gene-PA0786	3	1	1	2	2	1	host	gene-PA0786	False	
gene-PA0352	24	27	1	0	0	0	host	gene-PA0352	False	
gene-PA4098	11	5	0	0	0	0	host	gene-PA4098	False	
gene-PA5397	3	1	1	0	0	0	host	gene-PA5397	False	
gene-PA2849	2	4	3	5	4	2	host	ohrR	False	
gene-PA1817	2	2	0	0	0	0	host	gene-PA1817	False	
gene-PA2081	8	7	0	0	0	0	host	kynB	False	
gene-PA0610	4	7	2	0	4	1	host	prtN	False	
gene-PA3976	10	12	1	1	0	1	host	thiE	False	
gene-PA2535	10	3	0	0	0	0	host	gene-PA2535	False	
gene-PA5549	23	20	3	3	1	2	host	glmS	False	
gene-PA0787	3	6	0	0	0	0	host	gene-PA0787	False	
gene-PHIKZ_p33	0	0	43	33	78	86	phage	gene-PHIKZ_p33	False	
gene-PA3616	3	4	0	0	0	0	host	gene-PA3616	False	
gene-PA5182	12	16	0	1	3	1	host	gene-PA5182	False	
gene-PA2537	9	4	0	0	0	0	host	gene-PA2537	False	
gene-PA1243	15	15	2	4	2	5	host	gene-PA1243	False	
gene-PA1962	3	2	1	1	0	0	host	azoR2	False	
gene-PA3506	13	5	0	0	0	1	host	gene-PA3506	False	
gene-PA0951a	3	9	0	1	1	1	host	gene-PA0951a	False	
gene-PA3609	19	10	1	0	2	2	host	potC	False	
gene-PA0056	12	4	0	1	0	2	host	gene-PA0056	False	
gene-PA2377	7	4	4	0	1	2	host	gene-PA2377	False	
gene-PA3582	16	24	1	0	0	0	host	glpK	False	
gene-PA4121	13	5	0	0	0	0	host	gene-PA4121	False	
gene-PA2508	3	1	0	0	0	0	host	catC	False	
gene-PA1797a	1	5	0	0	1	0	host	gene-PA1797a	False	
gene-PA1449	8	4	0	0	5	0	host	flhB	False	
gene-PA1869	6	5	0	0	0	0	host	gene-PA1869	False	
gene-PA0097	10	5	1	0	0	0	host	gene-PA0097	False	
gene-PA3293	7	3	1	3	3	3	host	gene-PA3293	False	
gene-PA4906	7	6	0	0	0	0	host	gene-PA4906	False	
gene-PHIKZ041	0	1	2925	2859	4604	4443	phage	gene-PHIKZ041	False	
gene-PA4364	2	4	0	1	1	2	host	gene-PA4364	False	
gene-PA2343	6	6	0	0	1	0	host	mtlY	False	
gene-PA0032	6	7	0	1	0	0	host	gene-PA0032	False	
gene-PA0303	20	14	5	7	4	3	host	spuG	False	
gene-PA0409	8	25	6	6	6	4	host	pilH	False	
gene-PA1892	4	0	0	0	0	0	host	gene-PA1892	False	
gene-PA1613	19	8	1	0	1	1	host	gene-PA1613	False	
gene-PA0704	9	7	5	2	4	4	host	gene-PA0704	False	
gene-PA1223	3	3	0	0	0	0	host	gene-PA1223	False	
gene-PA0554	8	8	1	1	0	1	host	gene-PA0554	False	
gene-PA3722	5	7	2	1	2	1	host	gene-PA3722	False	
gene-PA0750	8	17	1	2	3	4	host	ung	False	
gene-PA1433	9	18	1	0	1	1	host	gene-PA1433	False	
gene-PA1876	3	6	2	1	2	1	host	gene-PA1876	False	
gene-PA5287	23	13	1	2	3	4	host	amtB	False	
gene-PA5420	9	5	0	1	1	0	host	purU2	False	
gene-PA3320	5	5	2	1	3	5	host	gene-PA3320	False	
gene-PA1544	9	18	0	1	0	0	host	anr	False	
gene-PA1254	4	3	1	0	1	1	host	gene-PA1254	False	
gene-PA2657	5	2	0	0	0	0	host	gene-PA2657	False	
gene-PA4340	7	7	1	2	3	6	host	gene-PA4340	False	
gene-PA4188	4	1	0	1	0	0	host	gene-PA4188	False	
gene-PA1624	1	0	0	0	0	0	host	gene-PA1624	False	
gene-PA1137	8	3	0	0	0	0	host	gene-PA1137	False	
gene-PA3667	9	6	3	3	5	5	host	gene-PA3667	False	
gene-PA1791	9	22	2	2	4	5	host	gene-PA1791	False	
gene-PA0040	19	8	0	1	2	3	host	gene-PA0040	False	
gene-PA0189	20	12	0	0	2	5	host	gene-PA0189	False	
gene-PA2761	3	5	6	7	7	8	host	gene-PA2761	False	
gene-PA0116	4	16	0	1	1	1	host	gene-PA0116	False	
gene-PA4629	4	11	2	2	5	5	host	gene-PA4629	False	
gene-PA1522	3	3	0	0	1	0	host	gene-PA1522	False	
gene-PA3140	8	8	1	1	1	2	host	gene-PA3140	False	
gene-PA4636a	2	2	1	1	5	0	host	gene-PA4636a	False	
gene-PA1718	1	7	0	0	0	0	host	pscE	False	
gene-PA2540	9	5	0	0	0	4	host	gene-PA2540	False	
gene-PA4715	10	13	4	1	5	3	host	gene-PA4715	False	
gene-PA2660	6	10	0	0	1	1	host	gene-PA2660	False	
gene-PA2867	5	14	1	1	4	4	host	gene-PA2867	False	
gene-PA4168	23	13	2	3	2	2	host	fpvB	False	
gene-PA4980	10	3	0	0	1	1	host	gene-PA4980	False	
gene-PA0183	14	12	0	0	1	0	host	atsA	False	
gene-PA3425	4	0	0	0	0	0	host	gene-PA3425	False	
gene-PA1516	4	1	0	0	1	1	host	gene-PA1516	False	
gene-PA0537	5	6	0	0	1	1	host	gene-PA0537	False	
