Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA4885	12	11	1	5	0	7	host	irlR	False	
gene-PA4550	6	4	3	1	2	4	host	fimU	False	
gene-PA0664	8	5	3	2	0	1	host	gene-PA0664	False	
gene-PA4984	7	9	3	3	2	5	host	gene-PA4984	False	
gene-PA2472	9	8	4	5	0	6	host	gene-PA2472	False	
gene-PA5267	4	6	0	3	4	6	host	hcpB	False	
gene-PA5064	6	8	2	2	0	1	host	gene-PA5064	False	
gene-PA5302	7	7	2	5	1	8	host	dadX	False	
gene-PA1967	9	8	0	2	2	3	host	gene-PA1967	False	
gene-PA2879	5	9	2	5	0	4	host	gene-PA2879	False	
gene-PA4948	25	15	6	11	2	6	host	gene-PA4948	False	
gene-PA0608	9	4	2	5	2	4	host	gene-PA0608	False	
gene-PA4090	11	5	3	2	1	3	host	gene-PA4090	False	
gene-PHIKZ202	10	9	81	48	42	161	phage	gene-PHIKZ202	False	
gene-PA4164	4	4	1	5	1	2	host	gene-PA4164	False	
gene-PA1250	5	1	3	8	1	3	host	aprI	False	
gene-PA1217	11	9	3	10	2	4	host	gene-PA1217	False	
gene-PA2142	4	4	1	2	0	3	host	gene-PA2142	False	
gene-PA0890	8	11	1	6	1	6	host	aotM	False	
gene-PA2378	26	15	3	13	2	10	host	gene-PA2378	False	
gene-PA0113	13	12	4	11	2	4	host	gene-PA0113	False	
gene-PA1325	8	1	1	3	0	3	host	gene-PA1325	False	
gene-PA5495	17	13	6	8	2	9	host	thrB	False	
gene-PA4628	21	17	4	7	3	14	host	lysP	False	
gene-PA1469	4	3	2	5	0	2	host	gene-PA1469	False	
gene-PA0306	15	15	2	10	3	6	host	gene-PA0306	False	
gene-PA4302	8	9	1	3	1	4	host	tadA	False	
gene-PA0560	6	7	5	4	2	2	host	gene-PA0560	False	
gene-PA0188	21	11	3	8	3	8	host	gene-PA0188	False	
gene-PA5206	7	15	4	7	2	4	host	argE	False	
gene-PA4492	21	19	11	5	2	2	host	gene-PA4492	False	
gene-PA5525	1	8	7	8	6	10	host	gene-PA5525	False	
gene-PHIKZ_p60	11	11	59	34	8	53	phage	gene-PHIKZ_p60	False	
gene-PHIKZ_t07	2	5	67	26	13	42	phage	gene-PHIKZ_t07	False	
gene-PA1241	6	6	1	4	2	2	host	gene-PA1241	False	
gene-PA5515	10	4	5	5	4	6	host	gene-PA5515	False	
gene-PA4590	5	1	1	7	3	7	host	pra	False	
gene-PA0021	6	7	3	1	0	3	host	gene-PA0021	False	
gene-PA0689	17	10	1	5	5	11	host	gene-PA0689	False	
gene-PA1631	6	4	2	7	1	7	host	gene-PA1631	False	
gene-PA2963	14	11	6	8	2	5	host	gene-PA2963	False	
gene-PA4367	14	19	11	7	3	7	host	bifA	False	
gene-PA0526	3	1	0	2	0	3	host	gene-PA0526	False	
gene-PA3545	19	10	2	6	5	12	host	algG	False	
gene-PA2942.1	8	4	3	4	1	2	host	gene-PA2942.1	False	
gene-PA1105	5	5	1	2	0	4	host	fliJ	False	
gene-PA3564	5	1	2	5	1	2	host	gene-PA3564	False	
gene-PA2957	16	14	6	7	3	1	host	gene-PA2957	False	
gene-PA0942	7	2	0	6	1	3	host	gene-PA0942	False	
gene-PA2338	13	14	1	9	3	6	host	gene-PA2338	False	
gene-PA2410	2	5	0	4	1	4	host	gene-PA2410	False	
gene-PHIKZ_p32	6	5	19	6	3	27	phage	gene-PHIKZ_p32	False	
gene-PA3660	19	5	7	15	3	13	host	gene-PA3660	False	
gene-PA3723	9	9	1	7	0	7	host	gene-PA3723	False	
gene-PA0400	23	10	4	11	6	7	host	gene-PA0400	False	
gene-PA4562	17	7	2	8	5	10	host	gene-PA4562	False	
gene-PA2212	3	6	3	3	1	2	host	gene-PA2212	False	
gene-PA2326	6	10	1	10	0	2	host	gene-PA2326	False	
gene-PA5262	14	10	12	7	6	7	host	algZ	False	
gene-PA2301	1	7	2	4	0	2	host	gene-PA2301	False	
gene-PA1229	6	6	3	3	2	7	host	gene-PA1229	False	
gene-PA2530	16	10	2	8	2	3	host	gene-PA2530	False	
gene-PA2311	3	2	1	0	0	1	host	gene-PA2311	False	
gene-PA4587	7	5	3	8	1	3	host	ccpR	False	
gene-PA3287	4	1	0	1	0	5	host	gene-PA3287	False	
gene-PA1216	7	9	3	6	0	3	host	gene-PA1216	False	
gene-PA3291	4	2	2	1	0	4	host	gene-PA3291	False	
gene-PA2309	6	7	4	8	0	7	host	gene-PA2309	False	
gene-PA0318	12	11	5	8	0	8	host	gene-PA0318	False	
gene-PA2183	1	0	0	2	0	1	host	gene-PA2183	False	
gene-PA1080	27	21	8	17	5	13	host	flgE	False	
gene-PA1680	5	3	1	3	0	7	host	gene-PA1680	False	
gene-PA5052	18	10	10	5	0	3	host	gene-PA5052	False	
gene-PA4699	11	8	3	3	1	6	host	gene-PA4699	False	
gene-PA5538	3	8	3	2	1	10	host	amiA	False	
gene-PA1756	13	7	4	10	5	11	host	cysH	False	
gene-PA1963	7	4	0	2	0	0	host	gene-PA1963	False	
gene-PHIKZ034	10	7	29	28	46	299	phage	gene-PHIKZ034	False	
gene-PA0814	1	2	1	1	0	1	host	gene-PA0814	False	
gene-PA2012	20	12	8	11	1	10	host	liuD	False	
gene-PA3645	34	20	7	7	3	3	host	fabZ	False	
gene-PA0459	21	15	8	16	0	16	host	gene-PA0459	False	
gene-PA4195	9	12	1	5	0	2	host	gene-PA4195	False	
gene-PA1040	3	4	1	1	1	0	host	gene-PA1040	False	
gene-PA2995	14	13	1	6	3	8	host	nqrE	False	
gene-PA0772	3	3	3	0	1	5	host	recO	False	
gene-PA1994	5	3	2	2	0	3	host	gene-PA1994	False	
gene-PA1368	12	12	2	8	2	5	host	gene-PA1368	False	
gene-PA4468	3	3	1	5	1	3	host	sodM	False	
gene-PHIKZ156	7	5	28	5	19	114	phage	gene-PHIKZ156	False	
gene-PA4180	22	18	8	16	0	11	host	gene-PA4180	False	
gene-PA4768	28	23	12	14	4	3	host	smpB	False	
gene-PA0268	6	10	4	9	2	12	host	gene-PA0268	False	
gene-PA1535	8	9	6	7	0	9	host	gene-PA1535	False	
gene-PHIKZ_p51	10	16	24	17	31	246	phage	gene-PHIKZ_p51	False	
gene-PHIKZ_t05	3	5	25	29	5	36	phage	gene-PHIKZ_t05	False	
gene-PA0143	15	8	4	12	2	14	host	nuh	False	
gene-PA3512	14	8	0	6	3	8	host	gene-PA3512	False	
gene-PA2803	2	2	1	3	0	2	host	gene-PA2803	False	
gene-PA1988	1	4	1	1	0	0	host	pqqD	False	
gene-PA2751	8	5	2	3	0	5	host	gene-PA2751	False	
gene-PA1454	27	30	4	12	6	8	host	fleN	False	
gene-PA4880	6	9	5	12	3	5	host	gene-PA4880	False	
gene-PA3498	6	3	1	7	0	1	host	gene-PA3498	False	
gene-PA5354	3	6	3	8	2	9	host	glcE	False	
gene-PA0464	22	19	2	12	3	8	host	creC	False	
gene-PA2538	3	4	1	4	0	3	host	gene-PA2538	False	
gene-PA4826	7	9	5	5	2	3	host	gene-PA4826	False	
gene-PA2858	15	11	3	13	1	7	host	gene-PA2858	False	
gene-PHIKZ209	106	102	466	235	31	184	phage	gene-PHIKZ209	False	
gene-PA2370	11	10	2	2	0	4	host	gene-PA2370	False	
gene-PA3041	2	1	0	6	1	1	host	gene-PA3041	False	
gene-PA5271	3	5	2	2	1	1	host	gene-PA5271	False	
gene-PA2018	20	12	3	11	0	10	host	gene-PA2018	False	
gene-PA3604	14	18	5	7	1	3	host	erdR	False	
gene-PA1313	14	7	3	7	2	9	host	gene-PA1313	False	
gene-PA0712	5	0	0	0	0	3	host	gene-PA0712	False	
gene-PA3372	10	5	3	7	1	6	host	gene-PA3372	False	
gene-PHIKZ183	3	4	87	60	25	112	phage	gene-PHIKZ183	False	
gene-PA2419	5	2	2	2	0	2	host	gene-PA2419	False	
gene-PA5509	5	8	4	9	1	6	host	gene-PA5509	False	
gene-PA1498	6	8	3	8	1	4	host	pykF	False	
gene-PA2397	12	12	0	9	3	10	host	pvdE	False	
gene-PA3182	20	13	0	7	4	5	host	pgl	False	
gene-PA4471	3	5	1	1	1	1	host	gene-PA4471	False	
gene-PA0023	16	14	4	8	0	7	host	qor	False	
gene-PA3986	9	9	3	9	2	4	host	gene-PA3986	False	
gene-PA2008	9	9	0	7	0	6	host	fahA	False	
gene-PA2613	29	21	9	7	2	6	host	gene-PA2613	False	
gene-PHIKZ301	3	3	76	70	10	65	phage	gene-PHIKZ301	False	
gene-PA5382	11	6	3	3	3	4	host	gene-PA5382	False	
gene-PA4336	7	8	2	4	0	5	host	gene-PA4336	False	
gene-PA1449	11	7	3	9	2	3	host	flhB	False	
gene-PA4857	5	6	2	5	2	5	host	gene-PA4857	False	
gene-PA1298	1	1	1	1	0	2	host	gene-PA1298	False	
gene-PA2962	7	5	2	2	3	2	host	tmk	False	
gene-PA2844	8	9	2	4	0	1	host	gene-PA2844	False	
gene-PA2093	3	3	0	0	1	1	host	gene-PA2093	False	
gene-PA2268	7	3	0	6	2	4	host	gene-PA2268	False	
gene-PHIKZ038	23	32	89	66	9	89	phage	gene-PHIKZ038	False	
gene-PA0718	4	4	1	4	1	4	host	gene-PA0718	False	
gene-PA1301	9	3	2	8	0	5	host	gene-PA1301	False	
gene-PA2578	6	3	0	4	1	1	host	gene-PA2578	False	
gene-PA5055	5	1	3	2	2	1	host	gene-PA5055	False	
gene-PA2610	4	5	1	1	0	8	host	gene-PA2610	False	
gene-PA2974	13	8	6	5	2	3	host	gene-PA2974	False	
gene-PA3187	12	3	3	5	0	4	host	gene-PA3187	False	
gene-PA1196	11	12	1	5	1	9	host	gene-PA1196	False	
gene-PA2037	15	17	4	13	0	9	host	gene-PA2037	False	
gene-PA0395	22	21	10	17	3	11	host	pilT	False	
gene-PA3306	14	8	3	5	2	5	host	gene-PA3306	False	
gene-PA0305	36	23	11	20	6	16	host	gene-PA0305	False	
gene-PA1582	16	11	3	6	1	6	host	sdhD	False	
gene-PA2700	3	2	1	1	1	8	host	opdB	False	
gene-PA0862	14	2	2	7	0	2	host	gene-PA0862	False	
gene-PA1622	6	4	0	5	1	2	host	gene-PA1622	False	
gene-PA2776	12	12	7	7	4	6	host	gene-PA2776	False	
gene-PA4295	0	2	0	2	0	2	host	fppA	False	
gene-PA4789	5	4	0	0	1	3	host	gene-PA4789	False	
gene-PA2246	3	3	0	1	0	0	host	bkdR	False	
gene-PA3824	23	26	9	19	2	4	host	queA	False	
gene-PA3792	25	24	10	13	2	17	host	leuA	False	
gene-PHIKZ215	8	7	26	16	6	36	phage	gene-PHIKZ215	False	
gene-PA4455	22	15	7	19	4	13	host	gene-PA4455	False	
gene-PA1816	9	12	3	5	0	4	host	dnaQ	False	
gene-PA4326	5	3	3	6	4	2	host	gene-PA4326	False	
gene-PA2711	9	6	1	2	3	5	host	gene-PA2711	False	
gene-PA2064	3	6	2	1	1	1	host	pcoB	False	
gene-PA3079	24	22	5	20	4	15	host	gene-PA3079	False	
gene-PA5339	35	21	11	11	2	9	host	gene-PA5339	False	
gene-PA1973	10	12	5	12	2	3	host	pqqF	False	
gene-PA5452	9	13	8	7	0	16	host	wbpW	False	
gene-PA1795	32	28	11	10	4	8	host	cysS	False	
gene-PA3612	9	6	0	1	1	1	host	gene-PA3612	False	
gene-PA5184	11	3	2	9	1	4	host	gene-PA5184	False	
gene-PA0989	7	0	2	2	1	2	host	gene-PA0989	False	
gene-PA4340	9	7	7	2	0	6	host	gene-PA4340	False	
gene-PA4362	8	9	3	7	3	6	host	gene-PA4362	False	
gene-PHIKZ075	92	113	686	437	134	559	phage	gene-PHIKZ075	False	
gene-PHIKZ_p28	1	0	123	62	18	63	phage	gene-PHIKZ_p28	False	
gene-PA0057	16	16	2	11	2	9	host	gene-PA0057	False	
gene-PA0519	24	19	7	10	3	10	host	nirS	False	
gene-PHIKZ287	48	65	657	330	50	181	phage	gene-PHIKZ287	False	
gene-PA0601	5	1	2	2	1	0	host	gene-PA0601	False	
gene-PHIKZ223	13	12	64	41	8	106	phage	gene-PHIKZ223	False	
gene-PA0167	17	15	3	8	2	9	host	gene-PA0167	False	
gene-PA2253	16	16	5	5	0	5	host	ansA	False	
gene-PA0111	4	3	1	2	0	1	host	gene-PA0111	False	
gene-PA0504	9	3	2	4	3	1	host	bioD	False	
gene-PA2345	11	7	4	3	4	3	host	gene-PA2345	False	
gene-PA1398	7	3	3	1	1	1	host	gene-PA1398	False	
gene-PHIKZ_p29	14	12	351	218	222	712	phage	gene-PHIKZ_p29	False	
gene-PA0613	3	2	2	4	0	0	host	gene-PA0613	False	
gene-PA2759	4	1	0	0	0	5	host	gene-PA2759	False	
gene-PA2557	12	9	6	12	4	3	host	gene-PA2557	False	
gene-PA4710	20	14	3	17	3	16	host	phuR	False	
gene-PA0702	5	5	0	4	2	7	host	gene-PA0702	False	
gene-PA4080	7	7	1	6	1	5	host	gene-PA4080	False	
gene-PA3234	16	7	2	4	6	6	host	gene-PA3234	False	
gene-PA4797	8	10	2	7	0	8	host	gene-PA4797	False	
gene-PA3130	6	3	1	2	1	1	host	gene-PA3130	False	
gene-PA3342	9	7	2	10	0	6	host	gene-PA3342	False	
gene-PA1522	3	12	0	1	0	3	host	gene-PA1522	False	
gene-PA3449	11	8	1	5	1	1	host	gene-PA3449	False	
gene-PHIKZ116	99	94	89	45	9	97	phage	gene-PHIKZ116	False	
gene-PA2106	3	6	3	6	2	5	host	gene-PA2106	False	
gene-PA2714	10	7	2	4	2	13	host	gene-PA2714	False	
gene-PA3411	1	3	2	2	0	1	host	gene-PA3411	False	
gene-PA4327	10	7	0	2	2	5	host	gene-PA4327	False	
gene-PA2658	10	3	1	2	0	0	host	gene-PA2658	False	
gene-PA1193	13	5	7	8	1	3	host	gene-PA1193	False	
gene-PA0212	10	8	3	6	1	7	host	mdcE	False	
gene-PA4118	18	6	4	7	5	8	host	gene-PA4118	False	
gene-PA1791	13	20	1	14	5	7	host	gene-PA1791	False	
gene-PA3884	5	2	1	2	1	1	host	gene-PA3884	False	
gene-PA0047	6	4	1	6	1	4	host	gene-PA0047	False	
gene-PA1903	12	6	4	8	3	9	host	phzE2	False	
gene-PA2589	6	5	2	2	0	8	host	gene-PA2589	False	
gene-PA2823	12	12	2	2	4	4	host	gene-PA2823	False	
gene-PA3538	25	21	4	13	3	5	host	gene-PA3538	False	
gene-PA0501	15	13	5	9	2	7	host	bioF	False	
gene-PA3630	5	4	3	5	2	1	host	gfnR	False	
gene-PA4600	15	9	0	3	1	4	host	nfxB	False	
gene-PHIKZ200	16	20	65	29	23	184	phage	gene-PHIKZ200	False	
gene-PA0430	25	19	5	10	5	6	host	metF	False	
gene-PA0886	17	5	0	6	0	2	host	gene-PA0886	False	
gene-PA0351	13	10	1	6	3	2	host	gene-PA0351	False	
gene-PA3214	6	7	1	3	0	4	host	gene-PA3214	False	
gene-PA1470	5	2	1	2	0	6	host	gene-PA1470	False	
gene-PHIKZ_p91	47	57	31	24	2	25	phage	gene-PHIKZ_p91	False	
gene-PA5537	2	0	5	1	1	5	host	gene-PA5537	False	
gene-PA0283	19	16	6	13	4	11	host	sbp	False	
gene-PHIKZ_p41	2	1	33	37	6	52	phage	gene-PHIKZ_p41	False	
gene-PA2293	4	2	0	3	0	2	host	gene-PA2293	False	
gene-PA1732	4	3	0	1	2	1	host	gene-PA1732	False	
gene-PA1833	6	8	1	5	0	6	host	gene-PA1833	False	
gene-PA2746a	1	1	0	1	0	0	host	gene-PA2746a	False	
gene-PA1505	11	5	5	5	2	1	host	moaA2	False	
gene-PA2019	10	9	1	3	4	5	host	gene-PA2019	False	
gene-PA2389	14	5	0	4	1	5	host	pvdR	False	
gene-PA3653	27	25	10	9	0	6	host	frr	False	
gene-PA5309	21	10	7	9	4	14	host	gene-PA5309	False	
gene-PA3845	3	3	0	3	0	5	host	gene-PA3845	False	
gene-PA4887	24	21	3	15	0	12	host	gene-PA4887	False	
gene-PA2506	1	0	1	0	0	3	host	gene-PA2506	False	
gene-PA1263	19	7	4	13	1	6	host	gene-PA1263	False	
gene-PA2611	13	15	7	4	3	2	host	cysG	False	
gene-PA3469	8	5	2	6	2	6	host	gene-PA3469	False	
gene-PA0615	2	6	1	1	0	4	host	gene-PA0615	False	
gene-PA4358	21	14	2	16	4	14	host	gene-PA4358	False	
gene-PA1895	10	17	2	6	2	9	host	gene-PA1895	False	
gene-PHIKZ285	75	73	138	106	14	176	phage	gene-PHIKZ285	False	
gene-PA1740	3	2	2	4	0	3	host	gene-PA1740	False	
gene-PA3369	6	2	2	0	1	1	host	gene-PA3369	False	
gene-PHIKZ_p39	38	25	56	40	46	144	phage	gene-PHIKZ_p39	False	
gene-PA2439	23	6	1	11	1	5	host	gene-PA2439	False	
gene-PA1965	6	3	3	0	2	0	host	gene-PA1965	False	
gene-PA0397	12	14	3	10	5	2	host	gene-PA0397	False	
gene-PA1376	20	21	10	14	4	10	host	aceK	False	
gene-PA1836	3	5	2	1	0	0	host	gene-PA1836	False	
gene-PA1017	6	6	4	9	3	2	host	pauA	False	
gene-PA0813	4	5	2	5	0	6	host	gene-PA0813	False	
gene-PA4544	27	27	6	11	6	3	host	rluD	False	
gene-PA3305	21	20	3	7	2	7	host	gene-PA3305	False	
gene-PA3694	2	4	0	3	0	2	host	gene-PA3694	False	
gene-PA4027a	5	6	7	4	3	4	host	gene-PA4027a	False	
gene-PA1516	2	3	0	5	1	1	host	gene-PA1516	False	
gene-PA1639	3	2	3	5	3	4	host	gene-PA1639	False	
gene-PA3391	28	19	9	15	1	14	host	nosR	False	
gene-PA0481	4	5	5	1	2	3	host	gene-PA0481	False	
gene-PA0659	27	20	4	6	2	14	host	gene-PA0659	False	
gene-PA2102	4	7	1	0	1	0	host	gene-PA2102	False	
gene-PA1282	7	11	5	9	1	6	host	gene-PA1282	False	
gene-PA4530	7	6	0	3	0	3	host	gene-PA4530	False	
gene-PA2902	6	7	2	8	1	6	host	gene-PA2902	False	
gene-PA0162	16	22	5	11	4	7	host	opdC	False	
gene-PA2151	3	14	4	12	1	5	host	gene-PA2151	False	
gene-PA2068	5	10	2	6	0	2	host	gene-PA2068	False	
gene-PA4469	2	1	3	1	0	4	host	gene-PA4469	False	
gene-PA0322	16	20	3	15	3	11	host	gene-PA0322	False	
gene-PA4743	9	9	1	3	1	6	host	rbfA	False	
gene-PA5400	4	4	1	3	3	7	host	gene-PA5400	False	
gene-PA4559	25	20	3	5	0	3	host	lspA	False	
gene-PA0388	11	5	1	4	1	3	host	gene-PA0388	False	
gene-PA4685	2	2	5	3	1	2	host	gene-PA4685	False	
gene-PA2617	8	6	1	3	1	2	host	aat	False	
gene-PA3902	8	1	3	6	3	3	host	gene-PA3902	False	
gene-PA5447	17	7	10	12	1	12	host	wbpZ	False	
gene-PA1884	6	2	0	1	1	0	host	gene-PA1884	False	
gene-PA2695	6	3	1	4	0	2	host	gene-PA2695	False	
gene-PA1204	8	5	1	2	0	2	host	gene-PA1204	False	
gene-PA1782	12	10	2	9	2	5	host	gene-PA1782	False	
gene-PA3938	11	9	6	6	0	6	host	gene-PA3938	False	
gene-PA3628	9	10	1	4	0	1	host	gene-PA3628	False	
gene-PA1175	4	5	0	6	0	3	host	napD	False	
gene-PA1384	10	6	1	6	1	5	host	galE	False	
gene-PA1486	3	3	0	1	0	4	host	gene-PA1486	False	
gene-PA1790	11	8	2	5	5	4	host	gene-PA1790	False	
gene-PA0791	6	7	3	3	1	4	host	gene-PA0791	False	
gene-PA0614	2	2	0	1	0	1	host	gene-PA0614	False	
gene-PA5492	16	12	9	8	5	10	host	gene-PA5492	False	
gene-PA4077	3	0	1	3	0	0	host	gene-PA4077	False	
gene-PA3470	7	1	0	3	1	1	host	gene-PA3470	False	
gene-PA2582	15	30	6	9	5	5	host	gene-PA2582	False	
gene-PA0016	33	28	6	11	2	17	host	trkA	False	
gene-PA2590	8	13	2	5	3	14	host	gene-PA2590	False	
gene-PA5311	7	7	1	6	1	5	host	gene-PA5311	False	
gene-PA5208	13	16	2	3	2	8	host	gene-PA5208	False	
gene-PA0010	6	7	1	3	2	4	host	tag	False	
gene-PA3239	12	3	5	4	0	3	host	gene-PA3239	False	
gene-PA0691	1	1	0	0	0	2	host	gene-PA0691	False	
gene-PA5163	30	17	3	10	5	6	host	rmlA	False	
gene-PA2287	7	8	2	2	0	3	host	gene-PA2287	False	
gene-PHIKZ153	13	6	58	34	87	344	phage	gene-PHIKZ153	False	
gene-PA3099	6	2	1	0	0	1	host	xcpV	False	
gene-PA1819	21	15	7	9	1	6	host	gene-PA1819	False	
gene-PHIKZ243	51	43	299	172	34	163	phage	gene-PHIKZ243	False	
gene-PA0170	8	5	1	2	0	3	host	gene-PA0170	False	
gene-PA2391	10	8	2	2	0	3	host	opmQ	False	
gene-PA4286	10	5	2	1	3	3	host	gene-PA4286	False	
gene-PA1389	10	5	0	5	3	6	host	gene-PA1389	False	
gene-PA1415	8	4	2	3	0	2	host	gene-PA1415	False	
gene-PA1598	3	2	2	6	1	7	host	gene-PA1598	False	
gene-PA4878	16	11	5	6	0	2	host	gene-PA4878	False	
gene-PA2405	3	4	0	1	1	1	host	gene-PA2405	False	
gene-PA1848	3	1	2	2	1	3	host	gene-PA1848	False	
gene-PA0280	15	8	4	7	1	6	host	cysA	False	
gene-PA2663	3	3	0	2	0	1	host	ppyR	False	
gene-PA1465	7	8	0	1	0	3	host	gene-PA1465	False	
gene-PA3304.1	0	0	0	1	0	0	host	gene-PA3304.1	False	
gene-PHIKZ160	4	2	24	13	41	165	phage	gene-PHIKZ160	False	
gene-PA3488	17	14	5	12	5	8	host	gene-PA3488	False	
gene-PA0754	8	4	2	8	1	8	host	gene-PA0754	False	
gene-PA3827	17	27	6	13	5	11	host	gene-PA3827	False	
gene-PA1728	3	1	3	4	0	0	host	gene-PA1728	False	
gene-PHIKZ033	4	4	197	109	24	181	phage	gene-PHIKZ033	False	
gene-PA2659	8	8	4	3	2	2	host	gene-PA2659	False	
gene-PA2821	9	6	1	2	0	4	host	gene-PA2821	False	
gene-PA3697	21	15	5	12	1	10	host	gene-PA3697	False	
gene-PHIKZ242	98	60	309	145	20	157	phage	gene-PHIKZ242	False	
gene-PA0743	5	5	1	3	0	6	host	gene-PA0743	False	
gene-PA1056	8	13	4	6	4	9	host	gene-PA1056	False	
gene-PA2481	10	9	2	9	3	3	host	gene-PA2481	False	
gene-PA0599	4	2	7	4	0	6	host	gene-PA0599	False	
gene-PA2641	32	21	6	6	5	3	host	nuoF	False	
gene-PA1502	9	5	5	7	0	5	host	gcl	False	
gene-PA0737	4	3	0	1	0	2	host	gene-PA0737	False	
gene-PA1339	16	11	6	4	1	3	host	gene-PA1339	False	
gene-PA3876	10	3	2	7	1	8	host	narK2	False	
gene-PA3035	8	7	4	3	0	10	host	gene-PA3035	False	
gene-PHIKZ078	6	14	446	230	71	292	phage	gene-PHIKZ078	False	
gene-PA4819	4	1	2	5	0	5	host	gene-PA4819	False	
gene-PA3038	17	12	7	6	2	9	host	gene-PA3038	False	
gene-PA1474	9	11	5	6	3	9	host	gene-PA1474	False	
gene-PA0655	6	12	6	4	1	5	host	gene-PA0655	False	
gene-PA2131	9	10	2	9	2	6	host	cupA4	False	
gene-PA1324.1	2	3	3	1	0	3	host	gene-PA1324.1	False	
gene-PA2440	7	3	0	3	1	4	host	gene-PA2440	False	
gene-PA1073	9	5	4	8	0	9	host	braD	False	
gene-PHIKZ252	166	146	146	82	21	105	phage	gene-PHIKZ252	False	
gene-PA5097	8	5	0	4	0	14	host	gene-PA5097	False	
gene-PA0695	5	4	1	0	1	1	host	gene-PA0695	False	
gene-PA4446	18	18	10	12	4	6	host	algW	False	
gene-PA1024	6	6	0	3	0	2	host	gene-PA1024	False	
gene-PA2691	5	2	1	6	1	3	host	gene-PA2691	False	
gene-PA3692	12	13	6	6	5	12	host	lptF	False	
gene-PA2887	0	1	2	3	1	1	host	atuB	False	
gene-PA4283	18	16	4	7	1	10	host	recD	False	
gene-PA1291	5	4	3	1	0	4	host	gene-PA1291	False	
gene-PA0417	9	4	3	2	3	6	host	chpE	False	
gene-PA1139	4	1	3	3	2	4	host	gene-PA1139	False	
gene-PA3517	8	14	3	6	0	3	host	gene-PA3517	False	
gene-PA0404	7	5	1	3	1	2	host	gene-PA0404	False	
gene-PA1873	4	6	5	4	0	6	host	gene-PA1873	False	
gene-PHIKZ_p18	98	85	266	153	26	125	phage	gene-PHIKZ_p18	False	
gene-PA2090	7	2	1	2	1	6	host	gene-PA2090	False	
gene-PA0912	3	7	0	5	2	3	host	gene-PA0912	False	
gene-PA0292	19	26	6	11	4	7	host	aguA	False	
gene-PA0303	21	16	9	7	1	6	host	spuG	False	
gene-PA1420	3	2	0	1	0	3	host	gene-PA1420	False	
gene-PA5123	12	6	2	5	0	6	host	gene-PA5123	False	
gene-PA5500	11	9	3	7	1	6	host	znuC	False	
gene-PA5065	33	23	7	17	0	14	host	ubiB	False	
gene-PA4807	13	13	4	6	2	12	host	selB	False	
gene-PA4334	8	11	0	6	3	4	host	gene-PA4334	False	
gene-PA1546	9	12	3	6	0	10	host	hemN	False	
gene-PA2380	10	8	1	1	1	2	host	gene-PA2380	False	
gene-PHIKZ_p52	3	1	4	1	13	62	phage	gene-PHIKZ_p52	False	
gene-PHIKZ_p17	38	35	575	345	56	180	phage	gene-PHIKZ_p17	False	
gene-PA4830	8	6	4	6	1	2	host	gene-PA4830	False	
gene-PA3560	13	21	8	6	1	4	host	fruA	False	
gene-PA4703	4	5	0	4	0	2	host	gene-PA4703	False	
gene-PA0335	8	8	2	6	1	5	host	gene-PA0335	False	
gene-PA1614	21	11	4	11	4	4	host	gpsA	False	
gene-PA1893	12	10	6	10	1	12	host	gene-PA1893	False	
gene-PA5364	16	16	2	6	2	5	host	gene-PA5364	False	
gene-PA0787	11	11	4	4	2	8	host	gene-PA0787	False	
gene-PA2599	4	4	0	3	1	2	host	gene-PA2599	False	
gene-PA0182	7	7	1	4	1	5	host	gene-PA0182	False	
gene-PA0597	5	10	1	3	1	4	host	gene-PA0597	False	
gene-PA3583	10	13	6	5	1	7	host	glpR	False	
gene-PA5183a	14	5	8	6	0	5	host	gene-PA5183a	False	
gene-PA4139	2	4	1	5	0	4	host	gene-PA4139	False	
gene-PHIKZ275	73	67	245	127	21	109	phage	gene-PHIKZ275	False	
gene-PA2998	37	21	12	16	7	11	host	nqrB	False	
gene-PA4488	4	10	2	3	4	5	host	gene-PA4488	False	
gene-PHIKZ061	161	124	495	310	46	155	phage	gene-PHIKZ061	False	
gene-PA3894	13	13	4	8	4	12	host	gene-PA3894	False	
gene-PHIKZ261	199	159	149	83	16	103	phage	gene-PHIKZ261	False	
gene-PA3074	12	12	7	8	0	12	host	gene-PA3074	False	
gene-PA3665	7	8	3	4	1	2	host	gene-PA3665	False	
gene-PA2270	10	8	6	6	2	2	host	gene-PA2270	False	
gene-PA2786	2	1	1	0	1	3	host	gene-PA2786	False	
gene-PA2708	4	2	4	1	0	9	host	gene-PA2708	False	
gene-PA3087	10	9	4	4	0	4	host	gene-PA3087	False	
gene-PA3455	27	17	3	11	0	6	host	gene-PA3455	False	
gene-PA5026	6	3	3	4	2	1	host	gene-PA5026	False	
gene-PA0662	37	24	12	12	3	7	host	argC	False	
gene-PA5057	12	9	1	4	0	3	host	phaD	False	
gene-PA3104	18	18	9	9	4	2	host	xcpP	False	
gene-PA3638	16	7	3	3	1	6	host	gene-PA3638	False	
gene-PA4510	4	6	1	2	1	2	host	gene-PA4510	False	
gene-PA2678	4	4	2	4	0	2	host	gene-PA2678	False	
gene-PA1208	16	13	1	14	5	4	host	gene-PA1208	False	
