Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	gene_length	Entity	Symbol
gene-PA0631	195.3263685962297	269.3812519978593	301.3604528610827	373.630526643121	47.87635224211324	102.60817783743829	26.401418711644414	30.86209065620935	258	host	gene-PA0631
gene-PA3301	220.7947909999442	249.69460950169608	279.6953231767313	244.46487974459916	16.98501018635515	16.495951945824878	5.0137709982365735	9.302978606498439	951	host	gene-PA3301
gene-PA4649	47.18558342493189	27.114685945477405	7.663216719708194	47.784208133142045	14.234628497222953	1.836101392846378	0.0	1.6567664147528116	534	host	gene-PA4649
gene-PA1038	220.100467757806	254.98036745709322	231.6315695277835	205.06137117094713	11.9517163797438	15.41632301540827	4.284003790946074	8.346351561113222	318	host	gene-PA1038
gene-PA3365	112.8902399144876	85.62992755039478	121.00466400958582	124.48442752009107	3.4055966028302223	2.6356939348923816	0.0	0.0	1116	host	gene-PA3365
gene-PA3375	15.61884490867109	12.116520748857686	17.121998863281068	19.77124371850136	0.0	0.0	0.950009208870887	0.0	717	host	gene-PA3375
gene-PA1114	291.63311977909297	206.84631849835625	243.5808171621533	194.07594057250353	2.8278614648500953	14.590448568154255	2.027251793929839	0.0	336	host	gene-PA1114
gene-PA2725	87.67568951320503	129.11426250215868	86.88232968841137	96.31240252171872	8.06931169587798	6.765507361539044	3.253932815734519	3.7567442270828084	1884	host	gene-PA2725
gene-PA5346	555.9644155788667	679.8055602279311	327.95306617066086	392.1016227662791	24.933314702848502	27.814982802268542	11.111065151411205	15.058949199625555	1410	host	gene-PA5346
gene-PA2416	32.47489685452171	19.44708977334973	12.491323957033504	24.23244742934269	0.0	1.7957475160805239	0.0	0.0	1638	host	treA
gene-PA1049	207.38355184291058	268.13411657194325	258.9173871316222	266.89348349262156	13.196686835967114	21.183169773023955	9.460508371672583	1.3652982491944465	648	host	pdxH
gene-PA0814	38.616247584541966	39.942737365199825	75.25807316458254	32.58846378428844	0.0	6.761918232965283	3.131754495450234	0.0	435	host	gene-PA0814
gene-PA1994	193.59475185335538	138.63104324889832	130.60077856353755	160.8622042118068	10.108100555208853	3.4768728502835677	6.038622364897393	0.0	564	host	gene-PA1994
gene-PA1061	229.4817991704338	155.60570043683265	171.43830191522045	196.24309885402116	6.922852110671272	9.822640784680896	3.7221672281990488	8.057497864098373	1098	host	gene-PA1061
gene-PA2886	26.397407181335538	24.09191729598159	6.808914689391307	14.152394422128594	0.5269891581750595	0.0	0.7555813674547155	0.9813791075740449	1803	host	atuA
gene-PA3172	345.3347250952431	480.51523621791415	709.0669778887705	649.4722914542772	47.4383103883223	44.63263209571064	20.004599200012507	19.48707633211457	681	host	gene-PA3172
gene-PA2595	35.10567962231088	51.44140418245432	47.03629572786409	44.43881425130243	2.9785625460490035	4.098132262403202	2.135287155988796	0.0	957	host	gene-PA2595
gene-PA0568	396.4685549937996	384.8513202562009	240.71516048965736	216.19144275197894	8.280274093155835	8.544471841219748	11.872010505628339	9.637399406078446	459	host	gene-PA0568
gene-PA3916	203.9500493289551	166.20763782207874	234.86997999211604	168.98521286819772	16.77989319540189	21.644109134215583	6.014627838944158	3.906018832132456	453	host	moaE
gene-PA5114	111.80078335624462	98.77686091352453	72.62842335350729	114.00539951159146	9.48580484715107	14.954602858540802	6.422441623365081	3.1894820996156454	3606	host	gene-PA5114
gene-PA0364	40.346236119814364	29.03106224538333	46.15215483072379	46.187409198032874	4.167374790305404	1.8430040296615902	1.7071594054146013	0.5543316199736851	1596	host	gene-PA0364
gene-PA5113	266.92270059781066	292.6986614449858	275.7439616218441	247.95265563185492	17.027983014151115	28.11406863885207	14.648529091622063	5.073624461522589	1395	host	gene-PA5113
gene-PA4663	420.50498851941944	408.242141120603	388.188875414151	526.6965549958713	17.52603469124486	46.5048921950972	15.256471998586616	9.325041006355747	759	host	moeB
gene-PA0340	114.91215465922468	190.89548299226408	86.52572311133207	134.00181750106665	9.454342807857035	7.31700107298482	3.3888388197036114	4.4015585347164246	804	host	gene-PA0340
gene-PA0850	259.97009534593434	103.42315924917813	107.17555955134745	87.75607747626246	4.524578343760153	7.0034153127140435	0.0	6.31938046770001	420	host	gene-PA0850
gene-PA2915	209.8951173496586	90.18213194045981	75.51848172224545	52.32196261560499	0.0	6.785315873909799	2.3569432621468027	2.040861050698965	867	host	gene-PA2915
gene-PA1381	45.52321869722427	64.74457936737167	58.22175629729519	40.33815944030827	0.0	7.97136702260135	2.7689292795139266	1.7981976940609785	492	host	gene-PA1381
gene-PA4315	2329.3320542995716	2378.4568676397657	2269.7834866438093	2064.0229422416933	60.810332940136455	104.5843353365297	47.22685779138953	33.029295244512056	375	host	mvaT
gene-PA4812	140.8471542457937	162.60362979650074	171.33669164356334	205.2089535472185	4.317513901543282	7.001142214592422	2.4319125707123286	1.435756678802339	3081	host	fdnG
gene-PA2983	1126.9143949199668	1329.5404874548433	875.0525959938489	1212.5368034456003	68.72236918352685	66.29018896625556	19.278017059257337	23.64799608982079	636	host	gene-PA2983
gene-PA2500	50.19797465146245	82.60366427399718	20.010551238749024	11.55336735628808	0.0	2.3972570752566402	1.665419566651408	0.0	1227	host	gene-PA2500
gene-PA3425	373.290393317239	235.02538217784246	249.08786172408028	98.61552519071637	5.5081823315341	5.683931268289659	1.974366964522974	2.5643862767478307	345	host	gene-PA3425
gene-PA4137	15.590887549049363	13.822665675307817	16.277477041862277	22.555261330414442	2.267688430046855	6.2401154735399595	1.0837813886402958	0.7038291690358007	1257	host	gene-PA4137
gene-PA3671	236.1633100578451	299.43467058809665	72.37829995675412	38.57409998956592	2.585473339291516	4.001951607265167	3.706974708900277	3.6110745529714343	735	host	gene-PA3671
gene-PA0032a	614.7441001057706	551.5901826622833	443.8583779399238	225.01558327246786	12.568273177111537	18.157002662591964	3.604003189208603	4.681022568666674	378	host	gene-PA0032a
gene-PA0598	652.8893242801512	492.1797776126896	469.06155779209917	410.8980216279848	21.281613553654477	43.92128707314736	15.256471998586616	9.325041006355747	759	host	gene-PA0598
gene-PA3229	241.17075972742967	325.3762313457289	183.91720127299664	191.13683253256818	14.234628497222953	7.344405571385512	7.653444974836246	6.6270656590112464	267	host	gene-PA3229
gene-PA2714	30.299544912113554	21.31143887558822	17.714968520883875	13.500934996348072	0.4113253039781957	2.546696477350561	0.8846189646239297	0.7659855112363648	2310	host	gene-PA2714
gene-PA0677	17.443476323235465	18.04266952633637	0.0	13.248581071182688	0.0	1.5272245230217538	0.0	2.75611609183178	642	host	gene-PA0677
gene-PA0066	175.30211840864814	261.3196583607226	67.82581870150567	104.42712151871434	5.249510785578077	23.473694049980768	7.526592295695313	3.2586123958674085	543	host	gene-PA0066
gene-PA4980	31.81452215771923	84.0966092884731	20.667463274364522	25.058553591706644	2.399397606539475	0.0	0.0	1.1170622038863653	792	host	gene-PA4980
gene-PA5058	124.76283199105582	144.53432593824533	77.80692056231351	116.23799649262244	5.081077284436535	8.73866438306565	4.452003939610627	4.205410649925141	1683	host	phaC2
gene-PA1388	84.48959519525987	87.39186021604077	56.13385086864439	81.67232281741427	3.9101294328791445	4.034889480575992	0.9343711972022304	0.0	729	host	gene-PA1388
gene-PA3824	88.495567381242	166.42807235499927	407.6478963081554	412.78720793432035	23.663024671389305	17.843950892547273	7.829386238625585	9.321691494500014	1044	host	queA
gene-PA3175	14.95554460405605	15.469275956073648	30.603743694732078	21.203391500674854	3.045389269838564	2.095038768760611	2.910925652822333	2.83561944063462	936	host	gene-PA3175
gene-PA3448	10.180647090470156	10.53035803264359	0.0	3.4366016354340547	0.0	0.0	0.0	0.0	825	host	gene-PA3448
gene-PA5162	360.35458760822576	417.3334962882127	387.1568367831453	389.8784858681373	26.132053140528935	32.3590146462035	7.493471977562441	7.786255361742587	909	host	rmlD
gene-PA3778	116.65324791163718	83.5340901627977	61.207487389464156	112.07506936070995	2.0302595132257095	4.190077537521222	3.638657066027916	1.89041296042308	936	host	gene-PA3778
gene-PA1813	136.92118673798342	104.35489942259414	94.79902073337858	94.87143510947293	9.782872094616547	11.356889696293042	3.5065976976083704	0.0	777	host	gene-PA1813
gene-PA2334	15.349111567320682	9.525817299266405	8.974030105974068	3.108767926790674	0.0	1.0750856839692609	0.746882239868888	0.0	912	host	gene-PA2334
gene-PA4446	229.71716511830095	287.10976174472694	346.25950008896876	307.7520823526522	23.551010353418235	27.65451174764007	12.225887741853798	9.830147394200017	1170	host	algW
gene-PA2688	61.21562674881095	55.56514222936655	29.216654909945028	24.0378092973801	1.6959597540198699	1.3125544093439974	2.127664533388211	1.973925179558236	2241	host	pfeA
gene-PA5536	13.825570122860704	14.300486217170306	0.0	28.001939251684888	2.3460776597274866	2.420933688345595	0.0	0.0	405	host	gene-PA5536
gene-PA1039	171.28831338923942	158.84400829831577	129.49866228873975	173.46138001637078	10.022800128582617	10.342596453375169	4.3111177389900375	5.599451047329123	474	host	gene-PA1039
gene-PA0979	135.90669659608218	121.83181218997035	26.48645778850599	82.57853444368239	0.0	6.346136852944764	2.2043903001955534	0.0	309	host	gene-PA0979
gene-PA4531	1093.207580429057	965.2828196589959	935.3503379026688	931.5645147480169	45.24578343760153	79.37204021075915	29.192425832589684	16.851681247200027	210	host	gene-PA4531
gene-PA4131	11.380804674306068	23.543483406316973	26.14038037837743	21.403921335673772	4.414222774400149	6.8326003050868716	4.351174582093313	5.651478467048789	1722	host	gene-PA4131
gene-PA4691	183.88689325972365	166.42807235499927	174.70624127492377	135.00934996348073	6.2407977155312455	20.92974691155921	8.947869987000669	11.621849136000018	609	host	gene-PA4691
gene-PA0355	77.76883194109145	32.17609398863319	75.78069867266991	21.001454438763663	1.7595582447956148	3.6314005325183922	2.5228022324460215	1.6383578990333358	540	host	pfpI
gene-PA4827	153.3156972552946	113.76547517409593	87.6890941783752	67.50467498174037	3.393433757820115	5.836179427261703	1.6218014351438712	5.266150389750009	840	host	gene-PA4827
gene-PA1399	72.95577719555159	88.03882394284	57.76118400457577	36.94066904538234	4.126651258152583	4.258319842692578	2.9583348654090162	2.881802167680786	921	host	gene-PA1399
gene-PA1887	175.7645349700004	103.88694023235828	61.16827695551832	63.5694248706972	2.8405424579660155	4.396762976591775	0.0	1.3224413534798227	669	host	gene-PA1887
gene-PA1361	72.23715770260378	94.91274586605189	134.12232442903505	173.98694472281198	10.601522479103288	15.72593954458802	2.3750230221772175	4.31868400163599	1434	host	gene-PA1361
gene-PA4367	168.1977062911978	159.94511837372895	83.27065144845706	90.66034837663966	5.0638449486850545	8.550681486453191	3.630195072851107	3.429121184023261	2064	host	bifA
gene-PA4726.1	826.1344770135618	996.9314366969957	670.8455292334714	511.2649154354762	124.6113379920829	112.51388535179939	33.49950505379144	29.006992310754143	61	host	gene-PA4726.1
gene-PA4528	798.5335733332689	905.5746040099857	881.2435886883677	932.074859369872	30.47482320883127	26.95472560219838	9.362977357531628	18.241510628412403	873	host	pilD
gene-PA1252	158.78770462001958	109.49476760310998	44.78978608116014	47.95854521090808	5.672605684714222	1.9512002861292859	0.0	0.8803117069432851	1005	host	gene-PA1252
gene-PA0024	210.4333099582475	283.9067116644105	245.17284864687326	250.1643837558613	20.70068523288959	29.905651444269115	10.388009192424796	5.782439643647068	918	host	hemF
gene-PA4658	81.91325245205871	57.493334086272476	47.03629572786409	50.36398948480942	1.985708364032669	7.171731459205604	1.4235247706591974	0.9244652721818196	957	host	gene-PA4658
gene-PA4311	122.9249279068865	101.1990052868302	106.3374320084239	81.29595266618193	7.662592356368001	12.299905029497781	6.1035537881758595	7.13478439901614	1116	host	gene-PA4311
gene-PA5262	486.10935620002573	648.0032299103566	296.3679691822523	260.6169346091703	14.11567616994811	20.93871616243196	11.384232915216032	5.750225495214494	1077	host	algZ
gene-PA4373	309.3708054204515	357.0224127505875	407.3472076596668	442.75669015420937	11.280455596771889	10.744965959232504	1.2441216488774904	3.231829280284937	1095	host	gene-PA4373
gene-PA2618	118.63042160505478	106.34471742005886	104.0379083472248	104.11738005658259	17.446467342465	22.157698164519008	2.886256791357737	3.7487850232118705	708	host	gene-PA2618
gene-PA2600	28.835634315236156	48.80643470185933	15.326433439416387	26.546782296190024	0.8896642810764346	0.918050696423189	0.0	0.0	1068	host	gene-PA2600
gene-PA1103	1082.40337095705	904.2798161861224	912.7489356856897	948.5787042043812	28.25758965619724	53.45853572034511	11.816843170565008	8.770391727167299	807	host	gene-PA1103
gene-PA2778	174.5830921126543	55.815673245588194	129.90976915314843	83.57721664405949	8.618244464305054	6.669919345441945	0.7722863976875577	2.0061525294285745	882	host	gene-PA2778
gene-PA1178	153.2162062122996	158.4792688992381	257.88058652789164	211.5818171069474	34.66592362880913	27.642004053498216	18.07380703841926	26.40935120829855	603	host	oprH
gene-PA4579	205.03834204824113	201.16556338612352	180.69840265082522	209.1663434813861	4.604982805442482	14.255740378060896	8.069706656289377	4.287786423964465	1857	host	gene-PA4579
gene-PA5275	2241.4088348736004	1732.3379174237334	1120.471758945905	1299.4649933985017	73.52439808610248	110.88740911797234	18.24526614536855	31.59690233850005	336	host	gene-PA5275
gene-PA4550	1374.9897623667532	982.4180176411081	1452.8370633103582	1191.1179928730755	44.97805690838495	32.87599298670497	10.748033179651692	10.469979473112442	507	host	fimU
gene-PA3059	18.37059022230507	20.901793339072743	21.481142930835567	18.603650585518995	3.1173275990473495	1.9300750861810354	0.8939063028352047	0.0	1524	host	pelF
gene-PA0006	286.7454138610076	269.6320725304457	243.85297449976463	290.3832387482686	12.385717253868574	38.34272070647911	15.221376597998344	11.532575155206722	537	host	gene-PA0006
gene-PA1020	108.16365844097896	98.86993840173002	66.18044843650958	76.42038677178154	2.5610820813736717	2.642798231212846	3.060002707818625	0.7948906248679258	1113	host	gene-PA1020
gene-PA4603	1300.6377877391988	942.4808632890982	1825.8971491210232	1771.0675357414084	67.33427613942276	56.61553586131038	12.514688239692864	25.542902677842562	381	host	gene-PA4603
gene-PA4041	105.2870340125546	76.72760874212531	52.463560619540715	41.19516062988258	2.436311415870852	5.028093045025467	1.1643702611289333	0.7561651841692321	1170	host	gene-PA4041
gene-PA2573	388.26379528798645	354.77745424033986	292.66053405303495	269.7668168113579	12.40882493531236	17.68275259304665	7.624887344333126	7.702727435753744	1608	host	gene-PA2573
gene-PA5494	567.6322991164202	597.0821564901005	506.24631690608356	604.062452413924	35.916755924694	50.54011050412196	25.748187733211978	27.3622659426186	291	host	gene-PA5494
gene-PA3695	302.8349217308727	310.04117055272377	374.88862191049293	347.358493117962	19.926123169539746	19.479698220794027	3.007313919472079	9.76504708033114	906	host	gene-PA3695
gene-PA3720	26.2880558674112	33.98883167813365	48.03002028549502	53.24312392926	0.0	0.0	0.0	0.0	426	host	gene-PA3720
gene-PA1139	112.11902272779264	95.50501395919393	62.659658973161704	40.0734466322699	6.714921923601641	5.774311800824299	0.802304596890961	0.0	849	host	gene-PA1139
gene-PA1746	93.87480305315182	62.829059267745286	88.78448720229966	72.69734228802808	5.622257113548119	9.669409701972052	1.3435041474564615	1.7449965788520738	507	host	gene-PA1746
gene-PA5109	617.507740188965	465.83300252200297	597.1971477488017	583.0254515835884	22.060133218333085	29.268004291939285	10.166516459110834	8.80311706943285	603	host	gene-PA5109
gene-PA3430	43.07196845968142	44.55151475349211	73.448984867357	36.348671144014034	3.654467123806277	6.285116306281833	1.7465553916933996	1.1342477762538479	780	host	gene-PA3430
gene-PA4464	1878.4935921770734	1706.3709199133216	783.2301888620465	725.5663775456737	57.21402292754774	44.27965810619201	17.578234909946474	24.73391924992262	465	host	ptsN
gene-PA0601	561.7047387593525	654.1964133233952	362.02343252157004	313.5288221900737	19.51358432616938	23.234079236492086	11.83684459773252	4.192953864824651	633	host	gene-PA0601
