Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA3570	62	32	81	56	39	131	121	34	27	59	53	16	22	host	mmsA
gene-PA5135	255	198	217	363	393	140	280	126	33	82	63	8	7	host	gene-PA5135
gene-PA3957	33	28	39	51	60	44	63	20	5	16	41	3	1	host	gene-PA3957
gene-PA3255	101	68	130	140	100	75	100	24	23	43	27	9	10	host	gene-PA3255
gene-PA0800	4	8	11	12	13	6	6	9	0	3	11	1	3	host	gene-PA0800
gene-PA4313a	150	100	165	198	242	178	251	101	42	79	33	9	8	host	gene-PA4313a
gene-PA1214	3	5	18	8	17	3	7	7	3	4	32	3	1	host	gene-PA1214
gene-PA3232	43	27	31	30	30	20	40	6	5	16	27	3	4	host	gene-PA3232
gene-PA2549	85	83	239	147	144	107	182	45	49	89	14	12	18	host	gene-PA2549
gene-PA2849	28	21	53	37	24	30	22	5	10	13	15	10	5	host	ohrR
gene-EST35_0118	0	0	0	0	4	101	7	485	1945	1356	154	1015	1831	phage	gene-EST35_0118
gene-PA3469	70	51	56	82	85	34	72	30	26	27	12	3	6	host	gene-PA3469
gene-PA4620	74	56	101	91	94	88	85	25	41	36	31	16	8	host	gene-PA4620
gene-PA3977	486	341	512	545	618	352	394	164	89	132	91	25	28	host	hemL
gene-PA3102	134	106	165	188	164	76	186	62	19	58	46	7	15	host	xcpS
gene-PA3478	17	10	36	25	35	22	33	18	4	16	43	1	2	host	rhlB
gene-PA3691	179	109	132	230	299	243	442	55	77	181	33	34	33	host	gene-PA3691
gene-PA0267	163	135	158	359	298	120	258	116	28	73	56	12	17	host	gene-PA0267
gene-PA3369	11	7	22	15	14	20	14	4	3	9	8	4	3	host	gene-PA3369
gene-PA1051	137	94	176	237	167	78	257	47	34	149	64	4	16	host	gene-PA1051
gene-PA0359	149	153	254	242	88	78	139	22	16	57	20	8	13	host	gene-PA0359
gene-PA2185	5	2	14	9	8	4	13	5	1	4	17	0	0	host	katN
gene-PA5482	23	21	34	33	30	23	33	3	14	17	15	8	10	host	gene-PA5482
gene-PA0807	70	36	33	88	51	61	34	10	18	7	55	10	2	host	ampDh3
gene-EST35_0262	0	0	0	0	2376	1378	85	44070	17902	7922	52018	18234	14267	phage	gene-EST35_0262
gene-PA1811	169	126	257	237	154	135	161	16	21	58	66	10	8	host	gene-PA1811
gene-PA2828	280	210	386	463	252	169	232	60	57	109	43	23	15	host	gene-PA2828
gene-PA4222	130	101	127	131	184	145	178	135	72	131	85	26	39	host	gene-PA4222
gene-PA4465	350	367	723	708	403	329	675	85	74	193	64	30	35	host	gene-PA4465
gene-PA2182	2	4	11	2	0	1	6	1	0	1	9	1	1	host	gene-PA2182
gene-PA2216	8	6	12	9	24	5	13	7	1	3	9	2	0	host	gene-PA2216
gene-PA4912	11	7	37	21	24	28	46	17	14	12	54	5	7	host	gene-PA4912
gene-PA4767	408	240	462	460	467	254	306	109	75	109	59	17	19	host	gene-PA4767
gene-PA2141	0	1	3	1	2	0	3	0	2	0	7	0	1	host	gene-PA2141
gene-PA2746a	59	45	55	68	74	40	81	19	17	21	11	5	4	host	gene-PA2746a
gene-PA0673	5	6	7	8	2	9	8	1	2	4	6	2	1	host	gene-PA0673
gene-PA3913	81	56	60	267	195	21	231	29	2	11	16	2	4	host	gene-PA3913
gene-PA3021	91	77	128	173	107	52	54	28	9	30	12	4	8	host	gene-PA3021
gene-PA2759	28	19	38	35	45	42	59	16	8	22	10	6	8	host	gene-PA2759
gene-PA2688	62	31	66	75	82	48	72	26	12	29	47	2	3	host	pfeA
gene-PA2284	12	10	13	14	59	20	19	19	7	6	18	3	4	host	gene-PA2284
gene-PA4660	261	187	283	387	299	195	247	96	45	58	58	17	15	host	phr
gene-PA0136	36	22	52	37	63	27	46	37	8	9	69	8	1	host	gene-PA0136
gene-PA2720	155	64	131	161	202	82	167	71	17	36	43	7	10	host	gene-PA2720
gene-PA3608	86	88	160	208	98	92	87	24	35	51	34	10	8	host	potB
gene-PA1135	19	12	27	21	15	21	19	13	12	11	42	4	2	host	gene-PA1135
gene-PA1090	124	49	109	132	142	60	216	39	23	50	16	2	8	host	gene-PA1090
gene-PA1756	112	34	76	72	37	36	46	8	26	28	36	9	6	host	cysH
gene-PA2357	1	2	3	7	6	2	4	1	0	1	18	1	0	host	msuE
gene-PA1063	65	68	42	68	71	48	83	27	14	32	15	1	4	host	gene-PA1063
gene-PA5033	80	135	127	170	99	42	57	21	9	20	58	6	2	host	gene-PA5033
gene-PA2301	23	17	23	48	65	20	40	25	6	5	12	1	2	host	gene-PA2301
gene-PA4016	184	131	175	301	298	136	269	117	47	98	113	8	11	host	gene-PA4016
gene-PA2404	25	10	21	38	26	17	31	6	3	6	11	0	0	host	gene-PA2404
gene-PA1810	210	202	391	363	222	160	286	48	38	94	25	17	10	host	gene-PA1810
gene-PA1761	31	15	16	21	25	13	26	14	7	7	10	1	2	host	gene-PA1761
gene-PA5264	222	171	396	252	208	244	236	64	63	85	115	26	22	host	gene-PA5264
gene-PA4132	145	104	159	153	197	138	176	99	41	80	67	15	19	host	gene-PA4132
gene-PA2338	15	8	11	17	13	10	11	4	2	5	22	1	2	host	gene-PA2338
gene-PA3315	63	58	88	102	108	96	123	38	21	31	18	4	6	host	gene-PA3315
gene-PA3175	6	4	6	18	27	15	19	10	6	11	44	0	2	host	gene-PA3175
gene-PA3390	7	7	11	10	13	13	22	6	6	6	21	2	1	host	gene-PA3390
gene-PA1268	2	9	8	22	16	4	20	6	2	3	19	1	0	host	gene-PA1268
gene-PA4194	27	6	6	17	14	13	14	4	5	9	24	2	3	host	gene-PA4194
gene-PA0802	9	13	21	28	16	21	34	4	2	7	15	3	1	host	gene-PA0802
gene-PA0036	171	112	227	230	150	132	135	60	34	60	65	15	5	host	trpB
gene-PA3336	14	10	24	37	51	25	80	22	9	14	21	2	3	host	gene-PA3336
gene-PA3907	142	100	133	296	335	103	182	70	16	44	45	6	5	host	gene-PA3907
gene-PA3574	148	113	161	172	110	78	141	33	25	61	13	4	8	host	nalD
gene-PA4303	42	27	48	43	55	37	52	35	12	13	44	6	5	host	tadZ
gene-PA0607	97	81	107	127	85	65	109	18	24	53	44	8	4	host	rpe
gene-PA5029	129	98	167	177	107	87	92	57	18	23	46	5	8	host	gene-PA5029
gene-PA2599	35	13	24	27	21	22	28	10	3	12	11	2	4	host	gene-PA2599
gene-PA0334	162	145	204	317	393	158	310	91	20	63	58	11	9	host	gene-PA0334
gene-PA4210	3	0	3	0	3	5	0	1	1	2	18	1	0	host	phzA1
gene-PA2750a	28	17	22	29	68	30	48	16	11	23	12	3	6	host	gene-PA2750a
gene-PA1489	75	35	86	98	78	63	68	23	12	10	36	4	6	host	gene-PA1489
gene-PA3490	91	76	113	175	214	97	152	41	17	30	18	2	7	host	gene-PA3490
gene-PA3926	72	55	62	83	114	46	76	63	14	16	95	6	3	host	gene-PA3926
gene-PA0593	319	247	427	559	588	282	318	152	52	137	85	9	24	host	pdxA
gene-PA5154	104	99	154	125	90	44	101	21	13	45	12	2	7	host	gene-PA5154
gene-PA3428	3	2	12	7	14	10	22	4	1	2	14	1	1	host	gene-PA3428
gene-PA2287	70	48	67	139	134	54	79	54	11	32	111	16	29	host	gene-PA2287
gene-PA2142a	2	2	3	0	4	6	3	1	2	1	2	0	0	host	gene-PA2142a
gene-PA1591	165	102	197	255	130	102	244	62	52	132	46	14	18	host	gene-PA1591
gene-PA3659	227	159	218	278	261	172	338	110	38	87	68	7	11	host	gene-PA3659
gene-PA5406	297	261	567	563	186	116	199	34	28	80	23	6	14	host	gene-PA5406
gene-PA2129	9	6	5	9	16	8	12	3	2	4	18	1	1	host	cupA2
gene-PA4906	171	100	136	273	308	139	267	144	36	82	61	12	15	host	gene-PA4906
gene-PA2850	101	71	104	109	82	58	62	22	14	20	21	5	3	host	ohr
gene-PA2145	2	3	12	10	9	12	16	3	3	5	4	3	2	host	gene-PA2145
gene-EST35_0239	0	0	0	0	76	172	19	12855	8209	2817	22055	12576	10272	phage	gene-EST35_0239
gene-PA4691	32	28	54	46	16	34	51	8	9	17	21	4	6	host	gene-PA4691
gene-EST35_0427	0	0	0	0	1864	2232	134	14029	11343	5075	12767	7149	11274	phage	gene-EST35_0427
gene-PA3527	145	121	212	328	222	155	230	57	52	126	48	17	13	host	pyrC
gene-PA1336	100	62	104	163	104	69	163	33	13	40	91	8	9	host	gene-PA1336
gene-PA3874	21	12	42	33	233	20	494	169	9	42	105	10	13	host	narH
gene-PA1015	121	114	176	207	199	120	164	62	29	47	51	14	9	host	gene-PA1015
gene-PA2314	7	3	3	5	16	2	4	4	0	1	18	1	0	host	gene-PA2314
gene-PA2262	9	5	15	10	12	20	21	3	6	12	35	1	9	host	gene-PA2262
gene-PA1784	8	3	11	10	11	22	24	4	7	12	39	4	4	host	gene-PA1784
gene-PA4325	300	247	320	490	478	184	350	146	22	46	42	7	11	host	gene-PA4325
gene-PA4291	185	149	312	231	149	128	273	30	30	66	24	12	9	host	gene-PA4291
gene-PA3468	118	101	155	177	178	118	140	37	47	62	58	12	8	host	gene-PA3468
gene-PA2178	1	2	5	5	5	4	8	1	2	3	9	2	1	host	gene-PA2178
gene-PA0199	9	3	10	28	17	12	32	13	3	3	30	4	1	host	exbD1
gene-PA1325	54	35	104	77	36	24	57	16	14	11	9	4	5	host	gene-PA1325
gene-PA1298	35	5	34	18	42	32	56	8	11	22	20	4	4	host	gene-PA1298
gene-PA3720	15	8	22	32	20	22	35	6	11	19	17	6	3	host	gene-PA3720
gene-PA4985	63	35	68	94	81	49	71	44	9	9	48	9	6	host	gene-PA4985
gene-EST35_0117	0	0	0	0	5	266	16	1351	4697	2701	1626	2650	4481	phage	gene-EST35_0117
gene-PA4687	343	291	559	797	217	209	234	40	40	63	46	22	11	host	hitA
gene-PA4719	324	356	545	864	414	292	429	112	88	270	105	18	39	host	gene-PA4719
gene-PA2893	105	67	114	136	198	81	153	59	9	30	67	6	5	host	atuH
gene-PA1881	4	7	2	3	7	13	4	2	2	6	7	2	2	host	gene-PA1881
gene-PA3544	16	8	31	11	36	14	21	14	7	7	45	4	1	host	algE
gene-PA2299	36	16	31	27	19	27	28	2	6	10	17	5	3	host	gene-PA2299
gene-PA2181	7	4	16	8	9	9	13	3	3	3	6	0	3	host	gene-PA2181
gene-PA1852	407	276	481	407	455	365	860	105	109	242	25	22	27	host	gene-PA1852
gene-PA1764	29	17	31	31	37	22	33	13	9	13	30	10	2	host	gene-PA1764
gene-PA1245	205	130	242	239	211	117	171	65	30	58	46	14	12	host	gene-PA1245
gene-PA2215	9	6	20	17	20	7	11	1	3	2	26	2	0	host	gene-PA2215
gene-PA2228	32	33	91	31	23	32	40	9	18	7	32	11	7	host	gene-PA2228
gene-EST35_0206	0	0	0	0	88	216	33	468	393	130	3080	2944	1124	phage	gene-EST35_0206
gene-PA3514	30	16	33	26	29	25	30	8	5	6	19	1	0	host	gene-PA3514
gene-PA1996	33	32	48	45	46	28	44	7	7	10	10	1	4	host	ppiC1
gene-PA4100	36	18	42	40	45	27	43	20	10	4	49	1	5	host	gene-PA4100
gene-PA2942	160	110	152	239	228	108	170	73	19	45	40	4	9	host	gene-PA2942
gene-PA1624	91	67	75	150	158	90	149	68	13	46	20	7	3	host	gene-PA1624
gene-PA2504	103	86	107	129	99	92	135	27	27	53	31	11	8	host	gene-PA2504
gene-PA3506	18	16	24	16	25	12	22	14	3	7	37	1	2	host	gene-PA3506
gene-PA5357	140	128	158	279	176	120	236	37	10	41	42	4	6	host	gene-PA5357
gene-EST35_0326	0	0	0	0	990	488	21	32151	13528	7792	60308	20140	28452	phage	gene-EST35_0326
gene-PA4823	1	3	2	2	13	3	4	1	3	2	13	0	1	host	gene-PA4823
gene-PA0217	94	56	110	96	115	44	56	20	19	12	55	6	3	host	gene-PA0217
gene-PA1307	224	137	240	324	263	163	344	48	43	109	25	9	15	host	gene-PA1307
gene-PA3658	266	198	388	385	336	198	393	92	53	95	130	24	15	host	glnD
gene-PA2501	26	22	46	101	117	31	70	6	9	13	6	4	6	host	gene-PA2501
gene-PA2972	60	43	78	58	90	75	92	17	21	32	37	6	7	host	gene-PA2972
gene-PA2678	10	11	35	17	11	3	16	2	1	6	25	3	0	host	gene-PA2678
gene-PA4382	43	25	31	35	48	34	53	21	8	15	22	10	4	host	gene-PA4382
gene-PA1189	8	8	16	18	12	12	15	3	6	9	5	2	0	host	gene-PA1189
gene-PA4881	5	2	13	2	10	5	7	1	1	2	14	0	0	host	gene-PA4881
gene-PA4095	0	1	7	2	9	2	6	1	1	1	19	2	0	host	gene-PA4095
gene-PA4477	544	311	500	547	576	379	688	132	98	225	86	27	35	host	cafA
gene-PA3571	34	27	53	52	58	40	57	8	5	10	36	3	0	host	mmsR
gene-PA1522	89	51	95	104	108	59	83	47	13	23	21	5	3	host	gene-PA1522
gene-PA4020	372	269	387	506	528	299	480	172	89	156	54	27	27	host	mpl
gene-PA4553	83	71	131	93	144	97	142	50	28	61	56	6	8	host	pilX
gene-PA0422	290	254	448	443	249	226	622	48	69	162	34	16	17	host	gene-PA0422
gene-PA3863	55	47	66	109	104	60	100	32	17	25	55	4	5	host	dauA
gene-PA4071	5	2	7	8	7	2	5	2	0	1	28	0	0	host	gene-PA4071
gene-EST35_0408	0	0	0	0	2731	1970	317	4870	3373	2377	1460	2083	2145	phage	gene-EST35_0408
gene-EST35_0037	0	0	0	0	205	62	26	449	66	60	135	39	65	phage	gene-EST35_0037
gene-PA1667	28	18	36	51	103	29	47	20	6	22	42	3	4	host	gene-PA1667
gene-PA1423	56	47	59	84	116	51	63	36	16	41	34	6	11	host	bdlA
gene-PA2897	390	239	434	435	414	305	392	132	82	149	80	29	28	host	gene-PA2897
gene-PA2827	256	142	300	249	179	84	182	43	19	36	28	9	11	host	gene-PA2827
gene-PA1344	163	89	116	236	219	55	77	75	15	35	37	7	9	host	gene-PA1344
gene-PA0907	47	27	75	39	99	62	40	41	22	6	25	12	9	host	gene-PA0907
gene-PA0065	82	56	122	144	80	70	83	26	23	39	74	8	6	host	gene-PA0065
gene-EST35_0197	0	0	0	0	532	82	22	546	92	58	1016	1012	261	phage	gene-EST35_0197
gene-PA4797	120	81	143	122	171	94	165	71	21	28	45	4	8	host	gene-PA4797
gene-PA2440	9	11	10	26	23	10	23	5	4	7	16	5	1	host	gene-PA2440
gene-PA1340	97	98	180	161	102	84	70	18	22	47	18	12	3	host	gene-PA1340
gene-PA0658	146	125	180	247	181	159	223	61	34	67	41	10	12	host	gene-PA0658
gene-PA0099	86	106	189	124	105	65	89	25	9	32	88	10	6	host	gene-PA0099
gene-EST35_0417	0	0	0	0	150	4389	443	327	5308	6342	64	2204	3449	phage	gene-EST35_0417
gene-PA0868	171	151	197	294	367	143	209	181	40	68	58	10	9	host	gene-PA0868
gene-PA0326	3	6	21	12	18	8	6	6	4	7	40	0	1	host	gene-PA0326
gene-PA2477	37	25	37	88	64	21	66	19	7	19	20	1	2	host	gene-PA2477
gene-PA2723	35	23	33	26	29	40	44	10	5	11	5	2	1	host	gene-PA2723
gene-PA0218	34	28	50	58	44	35	37	4	15	15	72	3	3	host	gene-PA0218
gene-PA3078	75	40	89	113	103	78	151	16	20	53	43	5	10	host	gene-PA3078
gene-PA5275	353	220	399	354	380	241	296	147	48	88	80	16	22	host	gene-PA5275
gene-PA3884	2	12	17	33	30	8	23	4	1	4	10	0	1	host	gene-PA3884
gene-PA4030	151	152	208	292	238	118	213	89	21	90	35	14	11	host	gene-PA4030
gene-PA0301	361	241	383	374	239	166	270	40	47	92	59	17	15	host	spuE
gene-PA1035	219	219	373	260	157	97	188	30	29	63	21	5	8	host	gene-PA1035
gene-PA3952	71	78	167	126	482	122	188	249	119	70	98	27	23	host	gene-PA3952
gene-PA4208	37	30	60	64	94	47	49	38	10	13	73	4	4	host	opmD
gene-PA5087	189	96	286	111	176	163	134	58	31	33	108	13	11	host	gene-PA5087
gene-PA5182	178	178	232	453	696	265	544	162	60	134	50	15	18	host	gene-PA5182
gene-PA4826	243	191	329	407	140	79	65	17	16	43	16	9	5	host	gene-PA4826
gene-PA2888	31	22	30	17	24	29	35	19	7	10	39	1	1	host	atuC
gene-EST35_0083	0	0	0	0	70	436	360	106	418	328	27	115	189	phage	gene-EST35_0083
gene-PA4788	2	8	17	6	11	19	12	5	5	10	36	1	1	host	gene-PA4788
gene-PA2719	36	12	30	31	52	18	31	22	6	15	18	4	4	host	gene-PA2719
gene-EST35_0099	0	0	0	0	2243	5171	985	17378	6344	6816	7320	1327	3198	phage	gene-EST35_0099
gene-PA3206	69	75	112	144	156	86	116	49	20	31	44	4	5	host	gene-PA3206
gene-PA1720	47	32	50	93	57	64	109	22	8	21	12	3	3	host	pscG
gene-PA0909	19	16	11	19	26	23	12	11	6	6	12	2	0	host	gene-PA0909
gene-PA1322	16	14	41	40	28	20	32	13	6	11	80	7	2	host	gene-PA1322
gene-PA5062	168	86	132	152	178	120	237	36	22	53	27	5	12	host	gene-PA5062
gene-PA4861	15	8	18	19	19	11	17	0	7	3	15	1	3	host	gene-PA4861
gene-PA0333	280	225	286	547	533	204	425	151	56	100	74	13	17	host	gene-PA0333
gene-PA1736	25	21	37	33	33	18	35	9	7	12	24	2	1	host	gene-PA1736
gene-PA3055	46	26	95	53	61	54	65	8	11	28	36	4	6	host	gene-PA3055
gene-PA3817	539	364	525	562	702	380	633	186	104	202	55	23	25	host	gene-PA3817
gene-PA0929	84	60	110	129	60	81	92	29	14	43	27	8	6	host	gene-PA0929
gene-PA2574	29	21	44	25	31	13	39	19	5	12	32	3	5	host	alkB1
gene-PA5425	381	309	403	624	584	312	400	177	113	247	70	27	25	host	purK
gene-PA1659	14	8	21	45	51	9	47	15	1	8	10	1	0	host	gene-PA1659
gene-PA4720	396	388	564	809	572	330	450	205	106	253	85	24	40	host	trmA
gene-PA2610	85	67	118	100	162	80	147	47	30	79	35	9	12	host	gene-PA2610
gene-PA2873	151	95	173	210	186	108	237	74	27	43	55	2	7	host	gene-PA2873
gene-PA3757	13	19	44	20	12	18	30	5	12	16	54	4	1	host	gene-PA3757
gene-PA3360	23	27	41	68	52	15	33	31	5	9	26	3	2	host	gene-PA3360
gene-PA3998	206	271	415	578	456	283	412	94	87	195	37	17	25	host	gene-PA3998
gene-PA3498	51	37	84	53	83	39	67	8	18	12	24	3	1	host	gene-PA3498
gene-PA4571	193	169	195	672	363	177	498	94	45	96	91	19	19	host	gene-PA4571
gene-EST35_0020	0	0	0	0	1219	1738	96	8629	4123	2911	2626	1462	2514	phage	gene-EST35_0020
gene-PA1406	41	22	59	61	92	27	45	24	6	14	19	1	2	host	gene-PA1406
gene-PA3894	138	80	191	208	208	121	129	108	41	42	63	9	17	host	gene-PA3894
gene-PA0993	11	7	28	4	10	11	18	11	3	2	12	0	3	host	cupC2
gene-PA0915	52	33	61	71	68	52	51	17	17	29	19	2	8	host	gene-PA0915
gene-PA5388	26	20	37	23	33	16	19	11	2	11	18	2	4	host	gene-PA5388
gene-PA2663	4	1	1	4	3	2	7	0	0	3	8	0	0	host	ppyR
gene-PA1955	2	5	6	4	8	8	4	3	3	0	8	1	0	host	gene-PA1955
gene-PA5024	448	62	98	66	72	75	84	35	41	32	65	4	13	host	gene-PA5024
gene-PA3450	246	68	110	94	37	55	76	17	23	29	29	8	6	host	gene-PA3450
gene-PA1419	97	22	54	74	55	41	316	17	16	108	19	7	10	host	gene-PA1419
gene-PA3938	89	39	52	38	33	30	36	21	11	9	81	5	2	host	gene-PA3938
gene-EST35_0236	0	0	0	0	138	532	42	15377	11481	3161	12792	12905	12218	phage	gene-EST35_0236
gene-PA5106	94	75	111	154	290	102	198	86	39	57	63	20	20	host	gene-PA5106
gene-PA2066	12	11	30	21	22	11	17	12	4	4	25	0	1	host	gene-PA2066
gene-PA2692	99	52	90	134	98	50	102	21	10	20	22	5	4	host	gene-PA2692
gene-PA2646	80	103	169	255	147	132	169	21	55	89	26	6	17	host	nuoK
gene-PA4629	188	185	268	312	144	54	64	27	17	27	50	1	2	host	gene-PA4629
gene-EST35_0426	0	0	0	0	40	805	74	360	3351	1168	274	3472	5709	phage	gene-EST35_0426
gene-PA5462	121	100	237	234	108	66	162	27	20	33	25	2	5	host	gene-PA5462
gene-PA4326	97	78	135	198	72	58	135	23	5	20	20	2	3	host	gene-PA4326
gene-PA2384	32	22	33	40	60	18	34	14	8	26	4	1	4	host	gene-PA2384
gene-PA0826	17	28	64	35	27	35	36	12	25	22	23	2	6	host	gene-PA0826
gene-PA1202	39	30	52	93	37	61	30	6	19	21	25	5	8	host	gene-PA1202
gene-PA3557	84	48	38	111	92	23	48	12	5	5	12	2	1	host	arnE
gene-PA3610	109	123	225	290	133	115	126	55	39	59	38	6	5	host	potD
gene-PA4780	266	134	246	281	271	172	281	126	34	73	53	12	16	host	gene-PA4780
gene-PA2572	10	14	24	24	36	74	73	10	33	48	42	14	16	host	gene-PA2572
gene-PA0484	21	13	22	27	17	33	31	5	3	16	21	2	6	host	gene-PA0484
gene-PA3104	195	179	298	358	299	144	319	78	30	76	47	10	20	host	xcpP
gene-PA2487	0	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2487
gene-PA1854	47	32	66	79	110	57	66	39	9	35	44	6	3	host	gene-PA1854
gene-PA4830	48	33	48	47	91	34	39	36	10	11	19	1	3	host	gene-PA4830
gene-EST35_0205	0	0	0	0	4	130	29	36	150	89	74	668	139	phage	gene-EST35_0205
gene-EST35_0309	0	0	0	0	231	201	38	2455	3622	3205	7751	11252	10503	phage	gene-EST35_0309
gene-PA4777	73	47	80	81	62	34	51	12	7	18	53	3	3	host	pmrB
gene-PA5270	130	95	176	177	107	68	150	12	16	40	58	6	6	host	gene-PA5270
gene-PA0683	8	4	11	12	24	6	11	9	1	2	14	0	1	host	gene-PA0683
gene-PA4300	15	16	21	24	16	15	36	6	3	8	54	1	0	host	tadC
gene-PA3878	200	180	247	504	364	126	310	84	25	55	82	7	13	host	narX
gene-PA3219	8	5	15	5	11	4	5	3	1	3	18	3	1	host	gene-PA3219
gene-PA0994	124	84	201	118	123	61	101	26	28	35	63	5	10	host	cupC3
gene-PA5073	173	140	256	216	254	150	161	88	48	53	37	12	13	host	gene-PA5073
gene-PA3466	284	150	248	349	322	182	281	103	42	110	48	9	16	host	gene-PA3466
gene-PA2419	11	7	15	18	19	20	21	7	4	6	16	5	1	host	gene-PA2419
gene-PA4818	31	21	42	60	69	31	40	25	1	13	57	2	2	host	gene-PA4818
gene-PA2834	43	22	50	56	35	34	57	18	19	14	42	2	5	host	gene-PA2834
gene-EST35_0392	0	0	0	0	219	402	16	1009	2954	1747	350	678	2527	phage	gene-EST35_0392
gene-PA1526	141	113	211	226	205	135	233	50	40	99	31	7	11	host	gene-PA1526
gene-PA1172	17	16	39	48	28	30	45	7	4	21	26	6	5	host	napC
gene-PA2717	18	7	12	7	9	11	23	4	7	13	11	5	3	host	cpo
gene-PA2100	69	37	71	63	57	43	57	8	12	19	33	10	7	host	gene-PA2100
gene-PA5205	59	63	86	90	89	52	80	23	23	25	47	7	7	host	gene-PA5205
gene-PA5477	172	156	244	236	243	142	158	80	38	55	121	14	10	host	gene-PA5477
gene-PA4508	35	14	32	28	41	17	35	6	5	8	19	4	3	host	gene-PA4508
gene-PA2012	101	37	100	77	165	85	287	87	32	101	50	17	13	host	liuD
gene-PA1889	138	111	172	250	247	125	290	38	43	119	32	14	19	host	gene-PA1889
gene-PA1487	79	33	87	74	129	63	76	49	12	10	22	3	5	host	gene-PA1487
gene-PA1042	39	22	50	30	41	35	46	10	4	20	11	1	5	host	gene-PA1042
gene-PA1900	4	4	11	3	5	5	2	0	0	2	8	3	0	host	phzB2
gene-PA0982	92	84	138	98	140	86	122	49	12	23	20	9	6	host	gene-PA0982
gene-PA2702	16	21	20	34	25	22	31	1	4	11	14	2	1	host	gene-PA2702
gene-PA2805	164	134	228	212	134	77	217	19	21	36	22	8	18	host	gene-PA2805
gene-PA4169	26	25	33	49	29	16	23	3	3	6	8	2	3	host	gene-PA4169
gene-PA1260	5	1	9	9	9	5	9	5	1	4	26	1	1	host	gene-PA1260
gene-PA1915	59	51	81	73	74	55	78	37	13	21	36	7	6	host	gene-PA1915
gene-PA2534	94	73	120	127	179	86	114	63	20	31	44	2	5	host	gene-PA2534
gene-PA5220	102	70	132	178	227	103	151	89	14	40	75	6	6	host	gene-PA5220
gene-PA3402	105	67	132	211	126	55	181	37	23	55	45	8	6	host	gene-PA3402
gene-PA2947	23	24	38	58	26	11	23	10	2	11	25	4	1	host	gene-PA2947
gene-PA4849	64	66	83	128	99	49	106	24	13	38	8	5	7	host	gene-PA4849
gene-EST35_0421	0	0	0	0	5707	2059	33	18361	8540	7467	3560	2234	4199	phage	gene-EST35_0421
gene-PA0271	27	17	17	23	34	19	41	8	8	14	28	3	3	host	gene-PA0271
gene-PA3933	96	110	180	209	168	79	213	58	55	120	82	10	12	host	gene-PA3933
gene-EST35_0447	0	0	0	0	47	156	13	300	505	300	70	219	386	phage	gene-EST35_0447
gene-PA4634	88	66	118	151	102	68	135	29	7	29	21	7	6	host	gene-PA4634
gene-PA1364	34	25	26	60	40	18	40	8	3	10	23	1	0	host	gene-PA1364
gene-PA2829	37	41	57	94	113	39	78	34	8	18	10	4	4	host	gene-PA2829
gene-PA0647	32	13	42	31	40	48	31	12	23	19	37	5	5	host	gene-PA0647
gene-PA2636	52	14	37	41	30	19	27	7	4	11	35	1	0	host	gene-PA2636
gene-PA2229	86	45	60	101	111	66	93	29	7	24	29	9	5	host	gene-PA2229
gene-PA1477	442	335	486	621	464	278	555	96	74	172	35	23	27	host	ccmC
gene-PA1891	2	2	3	8	47	8	18	15	4	5	9	1	1	host	gene-PA1891
gene-PA0179	18	16	20	32	15	131	112	2	48	73	17	27	26	host	gene-PA0179
gene-PA5564	221	181	274	334	356	164	228	51	111	159	67	24	30	host	gidB
gene-PA1696	28	19	22	39	22	13	43	8	2	8	15	0	1	host	pscO
gene-PA0026	225	137	282	211	202	130	207	79	27	41	125	11	11	host	plcB
gene-PA0560	55	42	94	68	75	34	72	13	7	12	20	2	1	host	gene-PA0560
gene-PA3623	413	333	529	521	825	442	641	199	109	265	75	30	41	host	gene-PA3623
gene-PA3128	74	61	76	110	111	70	78	49	21	33	25	6	7	host	gene-PA3128
gene-PA3346	116	82	141	137	157	102	159	74	31	51	89	8	12	host	gene-PA3346
gene-PA1076	203	154	241	341	211	113	292	46	32	70	20	9	16	host	gene-PA1076
gene-PA3485	46	60	64	137	119	30	104	21	6	15	22	2	3	host	gene-PA3485
gene-PA4353	60	44	82	128	78	44	112	16	8	19	16	3	3	host	gene-PA4353
gene-PA4447	400	309	494	596	415	369	538	106	98	206	45	25	34	host	hisC1
gene-PA1281	67	50	61	100	163	72	85	24	11	37	27	2	2	host	cobV
gene-PA0023	222	143	217	239	224	147	165	57	32	61	53	12	7	host	qor
gene-PA1301	52	25	55	83	90	47	68	27	10	29	44	3	6	host	gene-PA1301
gene-PA2254	12	11	21	18	16	11	14	9	4	5	17	5	0	host	pvcA
gene-PA4043	193	157	218	419	348	140	230	85	25	68	35	6	5	host	ispA
gene-PA0627	22	14	11	26	71	70	21	17	33	22	26	7	14	host	gene-PA0627
gene-PA0321	74	43	66	76	61	46	45	39	11	16	44	2	4	host	gene-PA0321
gene-PA2082	75	56	109	94	54	33	90	13	6	21	17	1	2	host	gene-PA2082
gene-PA3625	397	320	588	483	416	299	410	89	59	131	44	12	15	host	surE
gene-PA1745	1	2	4	8	10	14	15	1	7	7	16	3	2	host	gene-PA1745
gene-PA5080	322	242	430	434	346	258	381	91	71	122	39	17	22	host	gene-PA5080
