Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA0631	18	24	7	19	34	69	13	27	8	10	9	98	host	gene-PA0631
gene-PA3301	75	82	53	65	82	234	17	16	25	7	10	252	host	gene-PA3301
gene-PA1038	25	28	12	18	23	76	4	5	5	2	3	57	host	gene-PA1038
gene-PA3365	45	33	20	33	49	191	4	3	12	0	0	247	host	gene-PA3365
gene-PA3375	4	3	9	3	5	98	0	0	11	1	0	181	host	gene-PA3375
gene-PA2725	59	84	45	40	64	169	16	13	21	9	8	227	host	gene-PA2725
gene-PA2416	19	11	14	5	14	109	0	3	22	0	0	159	host	treA
gene-PA1049	48	60	74	41	61	116	9	14	26	9	1	190	host	pdxH
gene-PA0814	6	6	5	8	5	20	0	3	3	2	0	26	host	gene-PA0814
gene-PA1994	39	27	20	18	32	100	6	2	14	5	0	162	host	gene-PA1994
gene-PA1061	90	59	40	46	76	212	8	11	22	6	10	301	host	gene-PA1061
gene-PA2886	17	15	26	3	9	174	1	0	18	2	2	419	host	atuA
gene-PA3172	84	113	70	118	156	131	34	31	18	20	15	112	host	gene-PA3172
gene-PA2595	12	17	27	11	15	115	3	4	14	3	0	181	host	gene-PA2595
gene-PA0568	65	61	37	27	35	130	4	4	10	8	5	87	host	gene-PA0568
gene-PA3916	33	26	23	26	27	116	8	10	7	4	2	151	host	moaE
gene-PA0364	23	16	41	18	26	257	7	3	42	4	1	454	host	gene-PA0364
gene-PA5113	133	141	87	94	122	212	25	40	33	30	8	310	host	gene-PA5113
gene-PA4663	114	107	225	72	141	117	14	36	22	17	8	201	host	moeB
gene-PA0340	33	53	26	17	38	189	8	6	27	4	4	358	host	gene-PA0340
gene-PA0850	39	15	13	11	13	54	2	3	8	0	3	104	host	gene-PA0850
gene-PA2915	65	27	21	16	16	123	0	6	9	3	2	269	host	gene-PA2915
gene-PA1381	8	11	34	7	7	144	0	4	25	2	1	83	host	gene-PA1381
gene-PA2983	256	292	41	136	272	140	46	43	34	18	17	132	host	gene-PA2983
gene-PA2500	22	35	56	6	5	79	0	3	11	3	0	130	host	gene-PA2500
gene-PA3425	46	28	7	21	12	56	2	2	10	1	1	103	host	gene-PA3425
gene-PA3671	62	76	42	13	10	189	2	3	19	4	3	154	host	gene-PA3671
gene-PA0032a	83	72	34	41	30	99	5	7	4	2	2	228	host	gene-PA0032a
gene-PA0598	177	129	53	87	110	164	17	34	20	17	8	175	host	gene-PA0598
gene-PA3229	23	30	10	12	18	63	4	2	10	3	2	72	host	gene-PA3229
gene-PA0677	4	4	6	0	3	60	0	1	5	0	2	90	host	gene-PA0677
gene-PA0066	34	49	43	9	20	251	3	13	27	6	2	323	host	gene-PA0066
gene-PA4980	9	23	11	4	7	88	2	0	12	0	1	139	host	gene-PA4980
gene-PA1388	22	22	31	10	21	149	3	3	20	1	0	51	host	gene-PA1388
gene-PA3824	33	60	56	104	152	249	26	19	29	12	11	266	host	queA
gene-PA3175	5	5	12	7	7	93	3	2	11	4	3	131	host	gene-PA3175
gene-PA3448	3	3	16	0	1	90	0	0	10	0	0	108	host	gene-PA3448
gene-PA5162	117	131	103	86	125	199	25	30	17	10	8	226	host	rmlD
gene-PA3778	39	27	12	14	37	114	2	4	17	5	2	305	host	gene-PA3778
gene-PA1813	38	28	22	18	26	87	8	9	14	4	0	192	host	gene-PA1813
gene-PA2334	5	3	19	2	1	124	0	1	16	1	0	124	host	gene-PA2334
gene-PA4446	96	116	43	99	127	250	29	33	27	21	13	213	host	algW
gene-PA2688	49	43	46	16	19	353	4	3	39	7	5	283	host	pfeA
gene-PA5536	2	2	15	0	4	92	1	1	19	0	0	169	host	gene-PA5536
gene-PA1039	29	26	60	15	29	96	5	5	11	3	3	148	host	gene-PA1039
gene-PA0979	15	13	14	2	9	69	0	2	9	1	0	20	host	gene-PA0979
gene-PA4531	82	70	50	48	69	63	10	17	6	9	4	36	host	gene-PA4531
gene-PA4691	40	35	33	26	29	138	4	13	26	8	8	101	host	gene-PA4691
gene-PA0355	15	6	12	10	4	163	1	2	16	2	1	194	host	pfpI
gene-PA4827	46	33	13	18	20	179	3	5	12	2	5	198	host	gene-PA4827
gene-PA1399	24	28	10	13	12	74	4	4	9	4	3	84	host	gene-PA1399
gene-PA1887	42	24	21	10	15	100	2	3	6	0	1	97	host	gene-PA1887
gene-PA1361	37	47	28	47	88	124	16	23	17	5	7	107	host	gene-PA1361
gene-PA4726.1	18	21	11	10	11	33	8	7	5	3	2	27	host	gene-PA4726.1
gene-PA1252	57	38	22	11	17	148	6	2	12	0	1	280	host	gene-PA1252
gene-PA0024	69	90	112	55	81	300	20	28	36	14	6	361	host	hemF
gene-PA4311	49	39	50	29	32	220	9	14	28	10	9	216	host	gene-PA4311
gene-PA4373	121	135	52	109	171	173	13	12	13	2	4	312	host	gene-PA4373
gene-PA2618	30	26	25	18	26	114	13	16	15	3	3	61	host	gene-PA2618
gene-PA2600	11	18	15	4	10	131	1	1	10	0	0	129	host	gene-PA2600
gene-PA2778	55	17	27	28	26	110	8	6	14	1	2	107	host	gene-PA2778
gene-PA1178	33	33	29	38	45	103	22	17	22	16	18	91	host	oprH
gene-PA3059	10	11	24	8	10	221	5	3	27	2	0	435	host	pelF
gene-PA0006	55	50	37	32	55	186	7	21	20	12	7	184	host	gene-PA0006
gene-PA4041	44	31	21	15	17	164	3	6	22	2	1	220	host	gene-PA4041
gene-PA2573	223	197	107	115	153	193	21	29	28	18	14	130	host	gene-PA2573
gene-PA5494	59	60	167	36	62	120	11	15	12	11	9	45	host	gene-PA5494
gene-PA3695	98	97	42	83	111	160	19	18	15	4	10	232	host	gene-PA3695
gene-PA3720	4	5	15	5	8	138	0	0	15	0	0	121	host	gene-PA3720
gene-PA1139	34	28	10	13	12	79	6	5	10	1	0	89	host	gene-PA1139
gene-PA5109	133	97	69	88	124	158	14	18	13	9	6	136	host	gene-PA5109
gene-PA3430	12	12	25	14	10	174	3	5	22	2	1	125	host	gene-PA3430
gene-PA0601	127	143	35	56	70	172	13	15	13	11	3	148	host	gene-PA0601
gene-PA3908	32	45	84	34	75	285	10	20	41	12	11	142	host	gene-PA3908
gene-PA0691	1	2	14	0	1	172	1	0	23	1	1	129	host	gene-PA0691
gene-PA1602	8	3	9	12	3	101	3	1	7	0	4	135	host	gene-PA1602
gene-PA4194	3	3	104	1	3	138	2	1	12	0	0	207	host	gene-PA4194
gene-PA0489	1	2	6	1	5	44	0	0	6	0	0	70	host	gene-PA0489
gene-PA1960	17	14	18	9	13	67	5	3	11	4	2	62	host	gene-PA1960
gene-PA0125	16	15	14	5	6	81	2	3	7	3	0	72	host	gene-PA0125
gene-PA2912	5	1	10	3	7	80	1	1	10	2	0	75	host	gene-PA2912
gene-PA3391	12	7	36	3	9	338	5	1	46	1	3	373	host	nosR
gene-PA4105	4	1	16	1	0	107	0	0	12	0	0	222	host	gene-PA4105
gene-PA0182	11	3	24	3	9	148	1	2	10	0	0	206	host	gene-PA0182
gene-PA3587	33	14	25	15	14	108	5	4	13	0	1	207	host	metR
gene-PA2942.1	21	18	29	4	6	96	4	2	20	2	1	55	host	gene-PA2942.1
gene-PA2260	5	4	6	3	3	104	1	0	8	0	0	225	host	gene-PA2260
gene-PA2625	26	19	19	19	20	70	2	8	15	5	3	81	host	gene-PA2625
gene-PA3441	24	27	29	36	55	88	5	10	7	3	2	108	host	gene-PA3441
gene-PA3138	317	238	138	147	196	405	31	24	36	19	9	218	host	uvrB
gene-PA0644	43	74	58	38	85	237	25	58	30	32	13	117	host	gene-PA0644
gene-PA3084	69	76	60	84	95	229	26	26	24	16	10	177	host	gene-PA3084
gene-PA2329	4	3	9	1	2	36	0	1	2	0	2	64	host	gene-PA2329
gene-PA5094	27	34	38	17	28	253	4	3	18	2	4	296	host	gene-PA5094
gene-PA1387	43	43	61	11	35	275	4	9	29	2	1	127	host	gene-PA1387
gene-PA1612	36	20	6	24	36	64	10	7	7	7	5	98	host	gene-PA1612
gene-PA1021	42	32	13	17	18	82	8	5	14	5	0	153	host	gene-PA1021
gene-PA1113	29	19	127	27	42	148	5	7	16	2	3	286	host	gene-PA1113
gene-PA1931	11	4	3	6	9	58	3	0	0	2	1	94	host	gene-PA1931
gene-PA1967	225	78	38	43	34	37	10	5	6	4	4	52	host	gene-PA1967
gene-PA3453	116	98	26	58	83	125	27	25	13	20	10	84	host	gene-PA3453
gene-PA4867	21	20	20	6	12	109	2	2	12	4	1	345	host	ureB
gene-PA3170	57	80	42	52	61	220	13	17	25	10	7	237	host	gene-PA3170
gene-PA1344	100	34	21	32	26	65	9	4	9	7	4	61	host	gene-PA1344
gene-PA2458	94	112	86	101	240	229	29	58	20	21	8	294	host	gene-PA2458
gene-PA0120	50	20	43	9	14	149	1	3	11	3	1	360	host	gene-PA0120
gene-PA1146	15	15	13	4	12	89	3	1	13	1	0	211	host	gene-PA1146
gene-PA1753	120	127	55	53	81	78	19	11	13	6	6	25	host	gene-PA1753
gene-PA2652	124	116	71	95	94	208	15	12	17	10	11	161	host	gene-PA2652
gene-PA0160	7	12	22	6	7	96	2	2	12	3	1	44	host	gene-PA0160
gene-PA5064	48	37	14	43	35	119	10	8	11	4	7	132	host	gene-PA5064
gene-PA1918	10	11	20	4	8	215	0	1	21	1	0	441	host	gene-PA1918
gene-PA3031.1	1	4	10	1	1	61	0	1	13	0	0	19	host	gene-PA3031.1
gene-PA4849	9	12	22	19	33	156	5	6	17	2	1	280	host	gene-PA4849
gene-PA3574	73	52	29	29	46	129	7	13	13	7	1	155	host	nalD
gene-PA3064	12	22	29	7	12	296	5	2	51	5	1	466	host	pelA
gene-PA4419	56	65	29	17	42	57	7	6	8	4	3	46	host	ftsL
gene-PA2498	7	4	5	2	2	27	0	0	4	1	0	62	host	gene-PA2498
gene-PA3699	99	80	17	33	54	99	12	12	10	8	7	166	host	gene-PA3699
gene-PA3312	36	24	12	7	23	83	1	5	7	3	3	170	host	gene-PA3312
gene-PA2817	27	27	21	19	28	71	9	6	13	6	8	54	host	gene-PA2817
gene-PA3735	164	235	129	159	255	321	37	44	39	27	14	278	host	thrC
gene-PA3379	2	0	6	0	3	82	1	0	4	0	0	133	host	gene-PA3379
gene-PA1060	33	26	29	25	39	162	5	9	20	8	3	312	host	gene-PA1060
gene-PA5190	55	52	21	36	29	159	12	5	21	2	4	284	host	gene-PA5190
gene-PA3876	17	12	120	1	9	240	2	4	19	1	0	234	host	narK2
gene-PA0854	47	29	33	28	24	161	2	3	18	8	2	435	host	fumC2
gene-PA4820	7	0	9	0	1	109	1	1	11	0	0	164	host	gene-PA4820
gene-PA5251	71	80	77	86	121	226	8	7	34	7	7	85	host	gene-PA5251
gene-PA2143	5	0	10	0	3	109	0	1	10	0	1	199	host	gene-PA2143
gene-PA1435	5	9	21	4	7	58	2	4	21	0	0	135	host	gene-PA1435
gene-PA1488	14	10	9	0	9	83	2	2	17	2	1	130	host	gene-PA1488
gene-PA2813	112	81	20	31	44	137	17	5	20	6	4	217	host	gene-PA2813
gene-PA3447	4	3	14	2	1	120	1	0	6	0	0	230	host	gene-PA3447
gene-PA2978	124	165	37	152	204	85	31	24	8	11	8	131	host	ptpA
gene-PA1137	10	17	13	6	9	88	1	2	12	1	0	126	host	gene-PA1137
gene-PA2517	1	3	7	1	1	67	0	0	4	1	0	94	host	xylY
gene-PA4909	51	35	22	35	73	188	11	9	16	3	3	216	host	gene-PA4909
gene-PA2672	8	7	13	4	13	104	0	1	12	1	2	89	host	gene-PA2672
gene-PA3548	18	12	44	3	5	416	2	3	32	1	0	259	host	algI
gene-PA2503	42	39	18	21	40	119	10	13	12	7	3	207	host	gene-PA2503
gene-PA1135	21	11	31	11	11	211	1	1	20	0	2	184	host	gene-PA1135
gene-PA2187	4	4	14	0	3	59	0	4	7	0	0	91	host	gene-PA2187
gene-PA1987	57	32	24	23	36	79	4	3	19	1	1	111	host	pqqC
gene-PA3364	56	40	30	40	50	185	6	5	22	2	2	268	host	amiC
gene-PA1921	1	1	9	2	2	51	0	1	9	0	0	79	host	gene-PA1921
gene-PA5227	90	77	79	47	69	143	12	17	13	8	7	167	host	gene-PA5227
gene-PA2529	41	64	39	32	48	178	7	7	29	2	3	148	host	gene-PA2529
gene-PA5481	119	75	32	44	47	145	14	20	16	14	16	76	host	gene-PA5481
gene-PA1537	6	4	20	2	5	121	1	1	17	0	2	112	host	gene-PA1537
gene-PA4841	60	57	30	29	34	123	4	9	14	4	1	118	host	gene-PA4841
gene-PA5062	226	146	63	49	69	138	13	11	12	9	1	80	host	gene-PA5062
gene-PA2510	6	6	13	4	11	114	0	2	9	2	0	196	host	catR
gene-PA2835	5	10	27	3	6	221	2	0	26	0	1	215	host	gene-PA2835
gene-PA2284	17	19	21	8	13	83	3	3	7	5	2	120	host	gene-PA2284
gene-PA0406	73	70	59	24	48	226	11	7	42	2	5	323	host	tonB3
gene-PA3758	2	4	25	2	6	167	1	1	21	2	0	351	host	gene-PA3758
gene-PA5467	9	10	14	3	6	64	3	1	6	4	2	202	host	gene-PA5467
gene-PA3054	47	36	65	40	54	396	11	8	29	3	2	426	host	gene-PA3054
gene-PA2911	21	27	40	9	24	282	4	4	44	3	3	484	host	gene-PA2911
gene-PA1153	20	18	34	10	18	155	3	7	22	3	0	185	host	gene-PA1153
gene-PA2746	13	20	16	9	30	80	1	7	9	2	2	104	host	gene-PA2746
gene-PA1416	40	23	24	46	24	97	6	3	20	0	2	159	host	gene-PA1416
gene-PA1538	16	23	39	13	10	222	2	5	32	2	3	176	host	gene-PA1538
gene-PA1925	2	5	12	2	6	74	0	1	7	0	0	57	host	gene-PA1925
gene-PA0169	69	74	52	33	70	157	1	7	14	4	0	269	host	gene-PA0169
gene-PA3683	34	40	19	29	50	166	4	8	20	6	4	206	host	gene-PA3683
gene-PA0864	15	5	34	5	3	140	2	2	17	0	0	203	host	gene-PA0864
gene-PA1236	6	9	19	5	7	152	1	0	20	2	2	323	host	gene-PA1236
gene-PA0466	4	2	10	6	4	78	0	0	10	0	0	131	host	gene-PA0466
gene-PA3284	181	142	48	70	145	109	26	32	17	14	10	37	host	gene-PA3284
gene-PA0214	6	8	18	3	9	91	7	3	15	1	1	63	host	gene-PA0214
gene-PA2024	26	3	18	12	17	123	2	6	17	0	3	88	host	gene-PA2024
gene-PA0187	2	4	28	0	5	193	0	1	15	2	0	205	host	gene-PA0187
gene-PA5530	42	57	62	45	64	390	7	14	44	12	6	172	host	gene-PA5530
gene-PA2590	13	10	29	6	18	252	1	1	31	3	1	304	host	gene-PA2590
gene-PA2493	8	7	23	4	4	137	2	3	21	0	0	301	host	mexE
gene-PA5203	198	194	81	131	252	365	35	37	33	22	18	292	host	gshA
gene-PA3276	30	29	8	11	26	82	5	7	12	2	1	94	host	gene-PA3276
gene-PA2067	6	9	3	1	8	55	0	5	4	1	2	70	host	gene-PA2067
gene-PA2897	164	220	106	96	172	213	15	19	26	8	9	218	host	gene-PA2897
gene-PA0107	11	5	22	3	4	168	1	0	13	0	1	226	host	gene-PA0107
gene-PA5084	8	6	12	4	3	91	2	0	17	0	0	141	host	gene-PA5084
gene-PA4685	25	18	214	33	21	172	15	9	44	6	9	493	host	gene-PA4685
gene-PA1223	17	11	18	5	9	76	2	2	7	1	0	146	host	gene-PA1223
gene-PA1676	16	15	11	19	12	20	5	1	2	1	2	32	host	gene-PA1676
gene-PA5414	47	47	45	29	45	268	5	12	17	9	3	402	host	gene-PA5414
gene-PA0165	4	6	54	7	14	195	3	12	19	7	5	155	host	gene-PA0165
gene-PA1701	33	12	0	28	7	14	6	2	2	1	3	14	host	gene-PA1701
gene-PA0195	16	13	30	6	10	137	2	2	18	0	2	158	host	pntAA
gene-PA2861	5	1	13	2	3	122	1	0	16	0	0	93	host	ligT
gene-PA3174	13	12	24	4	6	149	2	1	16	1	2	143	host	gene-PA3174
gene-PA2003	150	106	62	125	117	114	45	37	12	17	10	176	host	bdhA
gene-PA0065	32	44	35	13	11	228	4	9	26	3	4	316	host	gene-PA0065
gene-PA3540	17	17	27	7	13	255	3	4	18	8	5	164	host	algD
gene-PA0993	1	2	22	0	0	133	0	0	19	0	0	84	host	cupC2
gene-PA1408	17	10	25	9	12	225	4	2	37	2	2	351	host	gene-PA1408
gene-PA5392	6	5	29	4	4	185	1	3	20	1	1	242	host	gene-PA5392
gene-PA0128	13	31	31	13	17	190	16	9	18	10	4	119	host	gene-PA0128
gene-PA0467	5	7	11	3	8	75	0	1	11	0	1	147	host	gene-PA0467
gene-PA1952	2	3	9	1	3	52	0	0	13	1	1	81	host	gene-PA1952
gene-PA2121	13	16	26	5	13	90	1	0	14	0	0	92	host	gene-PA2121
gene-PA2052	16	5	7	12	12	51	4	4	13	0	0	90	host	cynS
gene-PA2892	12	17	16	9	5	101	1	0	10	0	0	124	host	atuG
gene-PA1549	36	54	49	37	65	233	20	15	30	17	14	324	host	gene-PA1549
gene-PA3980	68	54	42	76	131	291	34	33	28	27	15	160	host	gene-PA3980
gene-PA1691	20	9	18	18	8	154	3	4	10	2	1	100	host	pscT
gene-PA3366	95	72	44	55	65	218	13	14	24	7	7	171	host	amiE
gene-PA2036	2	2	35	3	6	297	1	0	24	0	0	191	host	gene-PA2036
gene-PA1018	14	9	12	3	3	138	1	1	10	1	0	193	host	gene-PA1018
gene-PA2531	279	153	46	127	129	113	24	24	18	16	8	163	host	gene-PA2531
gene-PA0615	177	94	33	100	169	129	48	59	13	30	13	59	host	gene-PA0615
gene-PA3953	6	8	14	1	2	71	0	2	7	0	1	95	host	gene-PA3953
gene-PA4674	27	40	126	10	19	191	9	8	18	2	2	74	host	gene-PA4674
gene-PA5229	75	54	110	20	60	275	10	11	60	5	4	195	host	gene-PA5229
gene-PA1850	18	16	13	6	12	85	2	2	6	0	0	153	host	gene-PA1850
gene-PA1251	25	19	35	6	26	181	1	8	22	0	1	271	host	gene-PA1251
gene-PA3333	12	147	168	15	162	229	1	44	14	12	0	230	host	fabH2
gene-PA4907	82	66	43	36	40	183	14	21	22	5	0	291	host	gene-PA4907
gene-PA1629	3	9	9	2	1	85	0	1	7	2	1	165	host	gene-PA1629
gene-PA4786	39	36	32	36	43	174	3	6	31	3	3	198	host	gene-PA4786
gene-PA3721	50	73	70	69	133	178	31	38	18	27	11	214	host	nalC
gene-PA4094	33	29	35	17	23	201	4	6	21	4	4	150	host	gene-PA4094
gene-PA4862	3	9	10	3	4	140	1	1	12	2	0	340	host	gene-PA4862
gene-PA5507	27	9	24	22	16	155	9	7	19	5	4	250	host	gene-PA5507
gene-PA2223	35	51	65	22	45	205	6	7	28	5	0	172	host	gene-PA2223
gene-PA2138	9	7	22	6	9	194	1	0	25	1	3	453	host	gene-PA2138
gene-PA3123	242	137	53	46	58	90	5	5	8	6	2	147	host	gene-PA3123
gene-PA4851	112	85	38	56	85	143	19	20	20	11	10	172	host	gene-PA4851
gene-PA0288	8	10	27	12	11	186	1	3	22	0	1	260	host	gpuA
gene-PA2636	3	11	21	2	18	59	3	2	10	2	0	145	host	gene-PA2636
gene-PA5510	41	49	65	27	57	233	10	5	40	10	2	353	host	gene-PA5510
gene-PA1916	14	19	28	3	12	162	2	5	19	1	0	237	host	gene-PA1916
gene-PA3334	7	102	127	9	123	200	1	32	17	9	0	87	host	gene-PA3334
gene-PA1317	17	24	32	12	19	180	12	12	16	10	11	103	host	cyoA
gene-PA4634	54	53	16	43	49	94	14	8	28	8	2	137	host	gene-PA4634
gene-PA3858	189	209	46	96	148	169	11	17	16	5	4	231	host	gene-PA3858
gene-PA5508	24	14	41	16	15	180	6	8	32	3	2	251	host	gene-PA5508
gene-PA1626	11	4	15	10	6	118	0	1	14	4	2	316	host	gene-PA1626
gene-PA5068	233	253	115	181	227	148	44	43	14	25	21	83	host	tatA
gene-PA2197	33	27	25	21	22	85	5	3	12	4	2	92	host	gene-PA2197
gene-PA2432	10	9	12	15	15	124	5	3	15	3	0	151	host	bexR
gene-PA3827	120	199	63	156	229	234	29	32	20	26	12	261	host	gene-PA3827
gene-PA4074	43	25	27	10	38	117	3	6	7	4	0	173	host	gene-PA4074
gene-PA5059	42	35	25	27	40	133	5	4	32	3	3	126	host	gene-PA5059
gene-PA3445	3	4	21	4	4	179	2	1	13	2	0	261	host	gene-PA3445
gene-PA0397	72	72	39	64	106	283	11	10	26	4	8	231	host	gene-PA0397
gene-PA4122	3	4	35	2	3	237	0	0	17	0	0	423	host	gene-PA4122
gene-PA0758	119	156	63	125	167	217	19	20	9	10	12	316	host	gene-PA0758
gene-PA0518	3	1	22	0	0	82	0	0	6	0	1	225	host	nirM
gene-PA0562	9	22	22	20	20	78	1	1	6	1	4	71	host	gene-PA0562
gene-PPLUZ19_gp39	0	0	1	83	86	24691	23	50	6905	15128	9714	81717	phage	gp39
gene-PA0429	156	156	116	130	200	296	36	32	29	14	11	249	host	gene-PA0429
gene-PA0514	2	0	9	0	0	83	0	0	10	0	0	231	host	nirL
gene-PA4645	33	49	35	26	25	247	13	27	19	21	11	146	host	gene-PA4645
gene-PA4803	26	18	19	10	13	109	3	0	10	0	1	229	host	gene-PA4803
gene-PA2084	46	29	11	20	35	130	5	3	18	1	2	228	host	gene-PA2084
gene-PA2082	32	26	20	13	17	90	2	1	7	0	0	54	host	gene-PA2082
gene-PA2593	5	5	10	11	11	89	1	3	10	3	1	52	host	qteE
gene-PA5419	8	4	24	7	10	118	1	1	7	0	2	102	host	soxG
gene-PA1294	94	70	27	71	92	163	22	31	19	14	6	110	host	rnd
gene-PA1050	74	47	86	47	48	139	9	9	14	7	2	184	host	gene-PA1050
gene-PA3782	50	37	15	28	33	117	10	12	11	3	4	258	host	gene-PA3782
gene-PA2675	6	10	19	7	9	95	0	2	13	3	0	57	host	gene-PA2675
gene-PA1166	27	28	19	12	19	137	8	6	9	2	0	153	host	gene-PA1166
gene-PA1978	15	8	17	7	9	89	4	2	12	0	2	62	host	gene-PA1978
gene-PA3253	4	22	11	6	14	136	3	2	13	2	3	190	host	gene-PA3253
gene-PA0238	12	3	6	1	3	64	2	1	8	2	0	76	host	gene-PA0238
gene-PA1441	325	160	117	237	224	157	60	36	19	22	25	210	host	gene-PA1441
gene-PA1286	12	11	21	3	5	141	0	2	15	2	0	197	host	gene-PA1286
gene-PA2927	40	26	22	18	25	133	1	6	13	4	1	226	host	gene-PA2927
gene-PA3043	61	47	56	23	55	207	6	7	23	6	3	238	host	gene-PA3043
gene-PA4192	3	4	143	2	6	129	0	0	15	0	1	106	host	gene-PA4192
gene-PA1483	143	188	60	77	172	121	32	47	15	17	11	159	host	cycH
gene-PA0419	29	20	22	32	50	138	16	13	12	5	6	313	host	gene-PA0419
gene-PA0581	171	188	55	71	174	167	29	34	14	17	8	190	host	gene-PA0581
gene-PA3259	98	61	19	20	38	71	12	6	6	2	3	143	host	gene-PA3259
gene-PA5436	24	34	91	35	26	284	4	4	29	3	4	245	host	gene-PA5436
gene-PA1390	38	37	37	26	33	161	2	6	21	2	0	87	host	gene-PA1390
gene-PA0816	54	30	33	24	52	74	8	8	11	1	3	118	host	gene-PA0816
gene-PA3501	2	3	6	1	4	100	0	1	6	0	0	242	host	gene-PA3501
gene-PA2312a	64	58	19	16	24	90	4	4	5	4	2	59	host	gene-PA2312a
gene-PA1084	293	200	68	231	262	163	28	32	28	14	21	387	host	flgI
gene-PA1661	9	18	31	8	20	189	1	5	17	11	3	90	host	gene-PA1661
gene-PA0681	5	2	11	2	3	89	1	5	8	2	0	185	host	gene-PA0681
gene-PA0565	43	37	27	10	18	97	8	9	12	1	2	90	host	gene-PA0565
gene-PA0450	54	37	52	25	38	419	7	5	38	1	1	494	host	gene-PA0450
gene-PA4027a	18	12	24	3	10	129	3	5	26	3	0	248	host	gene-PA4027a
gene-PA1938	20	50	18	11	29	130	6	4	16	2	2	44	host	gene-PA1938
gene-PA4138	8	10	21	2	13	226	2	2	15	2	2	262	host	tyrS
gene-PA3932	13	11	37	9	13	144	2	2	24	1	2	296	host	gene-PA3932
gene-PA0062	7	5	11	8	5	110	2	1	11	1	2	143	host	gene-PA0062
gene-PA0519	9	5	188	6	4	384	1	3	47	0	1	318	host	nirS
gene-PA2935	3	3	12	0	2	103	0	2	8	0	1	83	host	gene-PA2935
gene-PA1395	11	10	16	7	11	80	5	5	14	2	6	132	host	gene-PA1395
gene-PA5116	12	17	19	3	3	33	1	2	5	0	1	27	host	gene-PA5116
gene-PA4953	205	227	78	168	232	215	29	29	24	16	10	308	host	motB
gene-PA5182	6	8	27	9	12	95	2	2	14	3	1	60	host	gene-PA5182
gene-PA5469	22	27	39	32	44	208	9	14	32	5	6	135	host	gene-PA5469
gene-PA4903	5	1	15	3	5	120	0	2	15	0	0	178	host	gene-PA4903
gene-PA0712	11	9	31	4	16	76	4	5	8	0	0	53	host	gene-PA0712
gene-PA2242	21	25	38	27	27	192	6	7	19	5	4	149	host	pslL
gene-PA2690	64	62	38	28	52	189	2	10	24	11	6	144	host	gene-PA2690
gene-PA3328	4	48	64	3	60	81	1	6	17	2	0	154	host	gene-PA3328
gene-PA5535	58	34	44	15	23	203	4	4	39	3	4	214	host	gene-PA5535
gene-PA3795	35	46	38	35	31	226	9	10	23	5	3	167	host	gene-PA3795
gene-PA0655	90	101	90	56	92	167	31	37	24	23	24	297	host	gene-PA0655
gene-PA4965	71	93	28	110	143	60	8	15	8	5	3	63	host	gene-PA4965
gene-PA1466	57	53	28	61	93	103	7	6	16	3	5	144	host	gene-PA1466
gene-PA3270	223	211	41	59	78	88	6	18	14	9	14	168	host	gene-PA3270
gene-PA4829	88	49	49	36	43	272	6	6	40	10	2	480	host	lpd3
gene-PA3793	102	90	40	52	59	94	17	20	9	14	3	83	host	gene-PA3793
gene-PA1890	53	41	15	13	22	99	3	5	10	3	5	236	host	gene-PA1890
gene-PA2617	33	22	26	29	41	110	8	13	14	3	2	113	host	aat
gene-PA0505	72	39	27	27	49	103	11	8	7	5	5	176	host	gene-PA0505
gene-PA2404	76	94	44	78	101	117	10	5	11	4	6	132	host	gene-PA2404
gene-PA0995	43	36	50	9	24	113	6	4	11	4	4	58	host	ogt
gene-PA1687	26	33	37	35	78	153	27	35	15	33	18	72	host	speE
gene-PA2543	104	117	29	49	77	226	5	20	28	14	3	273	host	gene-PA2543
gene-PA0473	33	33	17	10	24	120	8	2	20	2	3	120	host	gene-PA0473
gene-PA3374	30	36	5	12	25	127	6	7	9	3	3	239	host	gene-PA3374
gene-PA5473	57	40	61	27	18	345	11	3	42	3	2	469	host	gene-PA5473
gene-PA3420	14	5	30	7	8	175	2	3	30	2	0	404	host	gene-PA3420
gene-PA0219	14	14	39	5	3	199	1	1	22	0	0	223	host	gene-PA0219
gene-PA3415	26	17	16	10	11	98	0	3	15	1	1	238	host	gene-PA3415
gene-PA3173	60	65	47	53	90	148	13	16	25	11	5	105	host	gene-PA3173
gene-PA0449	138	114	58	84	91	96	5	12	12	3	10	76	host	gene-PA0449
gene-PA2172	14	10	13	2	4	59	1	1	8	0	0	89	host	gene-PA2172
gene-PA3554	20	15	42	8	14	225	6	7	23	1	0	405	host	arnA
gene-PA0481	28	34	13	12	16	129	4	6	20	6	3	126	host	gene-PA0481
gene-PA2088	6	6	9	5	9	88	2	2	10	0	1	120	host	gene-PA2088
gene-PA2680	3	7	15	1	5	103	2	0	12	3	1	175	host	gene-PA2680
gene-PA3171	127	208	75	166	206	152	46	54	9	20	14	82	host	ubiG
gene-PA3865	50	48	31	42	72	221	8	6	14	4	1	367	host	gene-PA3865
gene-PA2059	3	0	16	1	0	127	0	1	16	0	0	206	host	gene-PA2059
gene-PA2583.1	29	49	35	12	15	195	7	20	38	12	8	59	host	gene-PA2583.1
